baboon_ID	human_ID	orthotype	OMAgroup
ENSPANG00000006893	AAD11939	1:1	700049
ENSPANG00000022339	AAF69031	1:1	700047
ENSPANG00000008063	AAH32538	1:1	546799
ENSPANG00000019051	AAD08855	1:1	548573
ENSPANG00000013264	AAB41495	1:1	834387
ENSPANG00000024445	ENSG00000187600.12	1:1	732995
ENSPANG00000005031	AAH08981	1:1	848170
ENSPANG00000022553	AAA36547	1:1	522158
ENSPANG00000007921	AAH21725	1:1	779515
ENSPANG00000014669	AAD40484	1:1	268188
ENSPANG00000023116	AAH37845	1:1	543857
ENSPANG00000022915	AAH01978	1:1	500054
ENSPANG00000009442	AAY24084	1:1	826142
ENSPANG00000021192	ENSG00000119888.10	1:1	306010
ENSPANG00000016953	AAA18643	1:1	864534
ENSPANG00000007920	AAG32313	1:1	749665
ENSPANG00000019107	AAB39212	1:1	864532
ENSPANG00000019148	AAF04520	1:1	
ENSPANG00000013263	AAB03504	1:1	808432
ENSPANG00000019616	AAH11978	1:1	549625
ENSPANG00000025379	AAA59515	1:1	549610
ENSPANG00000020441	ENSG00000170820.11	1:1	548706
ENSPANG00000019787	AAA84389	n:1	835343
ENSPANG00000000697	ENSG00000270898.5	1:1	
ENSPANG00000025448	AAH17941	1:1	
ENSPANG00000009778	AAD20029	1:1	825454
ENSPANG00000014551	AAH43602	1:1	812576
ENSPANG00000000195	AAH12290	1:1	
ENSPANG00000011974	AAH68576	1:1	813391
ENSPANG00000001209	AAH31669	1:1	774562
ENSPANG00000000683	ENSG00000115306.15	1:1	266010
ENSPANG00000004287	BAD18612	1:1	551791
ENSPANG00000016915	AAH29502	1:1	813211
ENSPANG00000014549	AAA67038	1:1	547330
ENSPANG00000021274	AAI32737	1:1	551104
ENSPANG00000022522	AAH10011	1:1	842760
ENSPANG00000022844	AAH06215	1:1	515657
ENSPANG00000022846	AAH00862	1:1	866516
ENSPANG00000022521	AAA65590	1:1	551261
ENSPANG00000016914	BAB67805	1:1	816187
ENSPANG00000014544	AAH27854	1:1	550446
ENSPANG00000021497	AAH09042	1:1	829518
ENSPANG00000000672	AAA20980	n:1	
ENSPANG00000014543	AAI11702	1:1	770940
ENSPANG00000006148	AAA52073	1:1	778511
ENSPANG00000018036	AAI01681	1:1	850196
ENSPANG00000022181	AAC39844	1:1	801404
ENSPANG00000017323	AAH39298	1:1	831255
ENSPANG00000025375	AAH22783	1:1	
ENSPANG00000006892	AAH32847	1:1	529351
ENSPANG00000010259	BAB14544	1:1	828223
ENSPANG00000019105	AAC50384	1:1	636210
ENSPANG00000006093	AAH09266	1:1	641788
ENSPANG00000007808	AAD09764	1:1	749415
ENSPANG00000019048	AAH47439	1:1	776015
ENSPANG00000016912	AAH29477	1:1	547738
ENSPANG00000023386	AAH07621	1:1	727317
ENSPANG00000022300	AAH01795	1:1	863925
ENSPANG00000019775	AAD20026	1:1	830398
ENSPANG00000014437	AAC16436	1:1	847394
ENSPANG00000020689	ENSG00000169764.14	1:1	835508
ENSPANG00000022299	AAF37319	1:1	762587
ENSPANG00000008630	AAG15393	1:1	844924
ENSPANG00000007113	AAF29123	1:1	828934
ENSPANG00000019355	ENSG00000119844.15	1:1	793704
ENSPANG00000021214	AAH74788	1:1	270972
ENSPANG00000025917	AAA02761	1:1	507671
ENSPANG00000009710	AAF03518	1:1	803334
ENSPANG00000010485	AAA60240	1:1	522090
ENSPANG00000007073	AAB64187	1:1	784100
ENSPANG00000015698	ENSG00000198369.9	1:1	842380
ENSPANG00000008059	AAC51642	1:1	850819
ENSPANG00000007449	AAH33075	1:1	831253
ENSPANG00000002886	ENSG00000197223.11	1:1	685551
ENSPANG00000017355	AAA36788	1:1	754150
ENSPANG00000011915	AAH14022	1:1	640838
ENSPANG00000024026	ENSG00000221823.10	1:1	547133
ENSPANG00000002234	AAG44788	n:1	805622
ENSPANG00000018930	AAH11535	1:1	824979
ENSPANG00000005755	AAH18549	1:1	825271
ENSPANG00000019905	AAH89423	1:1	306011
ENSPANG00000022841	ENSG00000169621.9	1:1	269806
ENSPANG00000010754	ENSG00000163219.11	1:1	734470
ENSPANG00000019577	AAC77462	1:1	830966
ENSPANG00000020409	AAO85515	1:1	748486
ENSPANG00000008629	AAH59778	1:1	773025
ENSPANG00000022518	AAH12074	1:1	823581
ENSPANG00000006255	AAA58502	1:1	678063
ENSPANG00000019904	AAD27742	1:1	756031
ENSPANG00000021878	AAI04843	1:1	550933
ENSPANG00000006090	AAS47515	1:1	548577
ENSPANG00000007995	AAH07420	1:1	831247
ENSPANG00000007752	AAH17890	1:1	547650
ENSPANG00000000314	AAA36194	1:1	811476
ENSPANG00000004410	AAH31997	1:1	306009
ENSPANG00000011314	AAA91317	1:1	550001
ENSPANG00000024173	AAH02825	1:1	845632
ENSPANG00000025129	AAD14053	1:1	547862
ENSPANG00000018472	AAF16937	1:1	689225
ENSPANG00000010483	AAA52530	1:1	829888
ENSPANG00000019903	AAA86421	1:1	834382
ENSPANG00000010751	AAS48452	1:1	777264
ENSPANG00000025910	AAH22278	1:1	271206
ENSPANG00000008434	AAH06336	1:1	825725
ENSPANG00000020535	AAA36498	1:1	735958
ENSPANG00000021641	AAH35234	1:1	802812
ENSPANG00000021726	ENSG00000258881.6	1:m	
ENSPANG00000021726	AAH20251	1:m	709300
ENSPANG00000006889	AAH01029	1:1	784775
ENSPANG00000020408	AAI26390	1:1	547388
ENSPANG00000007447	BAA86469	1:1	777217
ENSPANG00000016789	AAF66079	1:1	799509
ENSPANG00000001068	AAC63519	1:1	778036
ENSPANG00000007513	AAF76003	1:1	818959
ENSPANG00000006923	ENSG00000144036.15	1:1	797150
ENSPANG00000017287	AAA60314	1:1	508578
ENSPANG00000021694	ENSG00000135638.13	1:1	782152
ENSPANG00000012839	AAI01312	1:1	862628
ENSPANG00000005615	BAG58721	1:1	714618
ENSPANG00000008239	AAB38131	1:1	771973
ENSPANG00000010036	AAH05069	1:1	823773
ENSPANG00000021594	AAB41437	1:1	636214
ENSPANG00000004970	AAI12203	1:1	797438
ENSPANG00000017488	AAX88903	1:1	558645
ENSPANG00000014233	ENSG00000116127.17	1:1	553893
ENSPANG00000016419	AAF22303	1:m	642862
ENSPANG00000016419	ENSG00000204872.4	1:m	
ENSPANG00000004768	AAD34116	1:1	846170
ENSPANG00000012998	ENSG00000144048.10	1:1	799732
ENSPANG00000022011	ENSG00000187833.7	1:1	731644
ENSPANG00000017543	AAD05037	1:1	542355
ENSPANG00000008205	AAH12617	1:1	784110
ENSPANG00000006183	AAB39858	1:1	679346
ENSPANG00000024069	ADU77107	1:1	792952
ENSPANG00000012996	AAX93059	1:1	741777
ENSPANG00000019046	AAH03398	1:1	755362
ENSPANG00000005679	AAH01548	1:1	863425
ENSPANG00000015087	AAG18492	1:1	516626
ENSPANG00000012326	AAD03694	1:1	547272
ENSPANG00000024172	ENSG00000159239.12	1:1	744873
ENSPANG00000011217	AAG01181	1:1	844622
ENSPANG00000013798	AAH51848	1:1	839537
ENSPANG00000006919	EAW99669	1:1	550651
ENSPANG00000023894	EAW99664	1:1	778497
ENSPANG00000025371	AAI17251	1:1	496960
ENSPANG00000007143	AAI17270	1:1	
ENSPANG00000006088	AAH36017	1:1	268472
ENSPANG00000012324	AAI50518	1:1	533168
ENSPANG00000009012	AAH04952	1:1	756363
ENSPANG00000011215	AAH06356	1:1	809793
ENSPANG00000014436	AAH75018	1:1	846777
ENSPANG00000020439	ENSG00000115307.16	1:1	832827
ENSPANG00000025370	AAB94569	1:1	
ENSPANG00000023892	AAH71865	1:1	554472
ENSPANG00000009011	AAB88182	1:1	811030
ENSPANG00000016174	AAH14602	1:1	824794
ENSPANG00000018471	AAF80660	1:1	837134
ENSPANG00000006181	AAH14522	1:1	
ENSPANG00000016024	AAD30174	1:1	793281
ENSPANG00000024718	AAF90132	1:1	548989
ENSPANG00000020438	AAA36641	1:1	657423
ENSPANG00000008431	AAG17981	1:1	751462
ENSPANG00000024067	AAH30144	1:1	808493
ENSPANG00000004968	AAA35598	1:1	756283
ENSPANG00000006180	ENSG00000176204.13	1:1	549186
ENSPANG00000011313	ENSG00000116030.16	1:1	862066
ENSPANG00000016173	AAI03853	1:1	
ENSPANG00000017586	AAA18204	1:1	558214
ENSPANG00000017585	AAA36558	1:1	
ENSPANG00000006179	AAA36415	1:1	277524
ENSPANG00000014055	AAH45113	1:1	753243
ENSPANG00000010744	AAD44484	1:1	747592
ENSPANG00000018470	AAD17940	1:1	735405
ENSPANG00000017584	AAC50700	1:1	529441
ENSPANG00000026230	AAH51789	1:1	796501
ENSPANG00000007610	AAF67009	1:1	818848
ENSPANG00000018548	AAH58894	1:1	823646
ENSPANG00000005831	ENSG00000152291.13	1:1	559531
ENSPANG00000009008	AAH11418	1:1	859450
ENSPANG00000024547	AAG23776	1:1	732756
ENSPANG00000000842	AAA59570	1:1	547829
ENSPANG00000004074	AAP97677	1:1	
ENSPANG00000024065	AAH01686	1:1	859297
ENSPANG00000020859	AAA58643	1:1	807371
ENSPANG00000017285	AAC08434	1:1	812261
ENSPANG00000016261	AAC97473	1:1	828121
ENSPANG00000024386	AAF36158	1:1	500933
ENSPANG00000006521	AAH50466	1:1	265621
ENSPANG00000011060	AAI11484	1:1	752297
ENSPANG00000017132	AAD27730	1:1	826768
ENSPANG00000011084	EAW99487	1:1	792861
ENSPANG00000022008	BAG65491	1:1	309947
ENSPANG00000020858	AAH21207	1:1	754796
ENSPANG00000022914	AAD14634	1:1	813502
ENSPANG00000025908	AAC99959	1:1	846710
ENSPANG00000009006	AAH01758	1:1	849519
ENSPANG00000012838	AAA85336	1:1	548621
ENSPANG00000025906	AAF64263	1:1	712507
ENSPANG00000009005	AAH64846	1:1	775451
ENSPANG00000012322	ENSG00000115548.16	1:1	802324
ENSPANG00000021184	ENSG00000249884.8	1:1	775715
ENSPANG00000017764	AAH35053	1:1	836755
ENSPANG00000005829	AAH12165	1:1	851654
ENSPANG00000022372	AAA59674	1:1	789887
ENSPANG00000023240	AAA35664	1:1	275427
ENSPANG00000022371	AAI26192	1:1	771972
ENSPANG00000016787	AAA52418	1:1	753841
ENSPANG00000026454	AAH35315	1:1	864840
ENSPANG00000020125	CAR63508	1:1	818942
ENSPANG00000006085	AAH29522	1:1	264591
ENSPANG00000026451	AAD19961	1:1	830880
ENSPANG00000011057	AAH15529	1:1	858778
ENSPANG00000014414	ENSG00000211592.8	1:1	735096
ENSPANG00000009854	CAA77318	1:1	278896
ENSPANG00000007444	ENSG00000211599.2	1:1	281997
ENSPANG00000016090	ENSG00000233999.3	n:m	
ENSPANG00000016090	ENSG00000243063.1	n:m	
ENSPANG00000016090	ENSG00000241351.3	n:m	
ENSPANG00000016090	ENSG00000244437.1	n:m	
ENSPANG00000016090	ENSG00000239951.1	n:m	
ENSPANG00000016090	ENSG00000211625.2	n:m	
ENSPANG00000016090	ENSG00000224041.3	n:m	
ENSPANG00000016090	ENSG00000211632.4	n:m	
ENSPANG00000016090	ENSG00000228325.5	n:m	
ENSPANG00000021007	AAA59087	n:m	
ENSPANG00000021007	ENSG00000239855.1	n:m	
ENSPANG00000021007	ENSG00000240671.4	n:m	
ENSPANG00000021007	ENSG00000241755.1	n:m	
ENSPANG00000021007	ENSG00000243290.3	n:m	
ENSPANG00000021007	ENSG00000240864.3	n:m	
ENSPANG00000021007	ENSG00000240382.3	n:m	
ENSPANG00000021007	ENSG00000244575.3	n:m	
ENSPANG00000021007	ENSG00000242076.2	n:m	
ENSPANG00000021007	ENSG00000239862.1	n:m	
ENSPANG00000021007	ENSG00000242371.1	n:m	
ENSPANG00000021007	ENSG00000251546.1	n:m	
ENSPANG00000021007	ENSG00000250036.1	n:m	
ENSPANG00000021007	ENSG00000239975.2	n:m	
ENSPANG00000021007	ENSG00000242766.1	n:m	643939
ENSPANG00000021007	AAA58930	n:m	
ENSPANG00000021007	ENSG00000276566.1	n:m	
ENSPANG00000021007	ENSG00000278857.1	n:m	
ENSPANG00000021007	ENSG00000242580.1	n:m	
ENSPANG00000021007	ENSG00000239819.2	n:m	
ENSPANG00000021007	ENSG00000231292.6	n:m	
ENSPANG00000005496	ENSG00000233999.3	n:m	643880
ENSPANG00000005496	ENSG00000243063.1	n:m	
ENSPANG00000005496	ENSG00000241351.3	n:m	
ENSPANG00000005496	ENSG00000244437.1	n:m	
ENSPANG00000005496	ENSG00000239951.1	n:m	
ENSPANG00000005496	ENSG00000211625.2	n:m	
ENSPANG00000005496	ENSG00000224041.3	n:m	
ENSPANG00000005496	ENSG00000211632.4	n:m	
ENSPANG00000005496	ENSG00000228325.5	n:m	
ENSPANG00000007443	AAA59087	n:m	
ENSPANG00000007443	ENSG00000239855.1	n:m	
ENSPANG00000007443	ENSG00000240671.4	n:m	
ENSPANG00000007443	ENSG00000241755.1	n:m	
ENSPANG00000007443	ENSG00000243290.3	n:m	
ENSPANG00000007443	ENSG00000240864.3	n:m	
ENSPANG00000007443	ENSG00000240382.3	n:m	
ENSPANG00000007443	ENSG00000244575.3	n:m	
ENSPANG00000007443	ENSG00000242076.2	n:m	
ENSPANG00000007443	ENSG00000239862.1	n:m	
ENSPANG00000007443	ENSG00000242371.1	n:m	
ENSPANG00000007443	ENSG00000251546.1	n:m	
ENSPANG00000007443	ENSG00000250036.1	n:m	
ENSPANG00000007443	ENSG00000239975.2	n:m	
ENSPANG00000007443	ENSG00000242766.1	n:m	
ENSPANG00000007443	AAA58930	n:m	
ENSPANG00000007443	ENSG00000276566.1	n:m	
ENSPANG00000007443	ENSG00000278857.1	n:m	
ENSPANG00000007443	ENSG00000242580.1	n:m	
ENSPANG00000007443	ENSG00000239819.2	n:m	
ENSPANG00000007443	ENSG00000231292.6	n:m	643854
ENSPANG00000007112	AAA59087	n:m	
ENSPANG00000007112	ENSG00000239855.1	n:m	
ENSPANG00000007112	ENSG00000240671.4	n:m	
ENSPANG00000007112	ENSG00000241755.1	n:m	
ENSPANG00000007112	ENSG00000243290.3	n:m	
ENSPANG00000007112	ENSG00000240864.3	n:m	
ENSPANG00000007112	ENSG00000240382.3	n:m	
ENSPANG00000007112	ENSG00000244575.3	n:m	
ENSPANG00000007112	ENSG00000242076.2	n:m	
ENSPANG00000007112	ENSG00000239862.1	n:m	
ENSPANG00000007112	ENSG00000242371.1	n:m	
ENSPANG00000007112	ENSG00000251546.1	n:m	
ENSPANG00000007112	ENSG00000250036.1	n:m	
ENSPANG00000007112	ENSG00000239975.2	n:m	
ENSPANG00000007112	ENSG00000242766.1	n:m	
ENSPANG00000007112	AAA58930	n:m	
ENSPANG00000007112	ENSG00000276566.1	n:m	
ENSPANG00000007112	ENSG00000278857.1	n:m	
ENSPANG00000007112	ENSG00000242580.1	n:m	
ENSPANG00000007112	ENSG00000239819.2	n:m	
ENSPANG00000007112	ENSG00000231292.6	n:m	
ENSPANG00000024546	AAA59087	n:m	
ENSPANG00000024546	ENSG00000239855.1	n:m	
ENSPANG00000024546	ENSG00000240671.4	n:m	
ENSPANG00000024546	ENSG00000241755.1	n:m	
ENSPANG00000024546	ENSG00000243290.3	n:m	
ENSPANG00000024546	ENSG00000240864.3	n:m	281699
ENSPANG00000024546	ENSG00000240382.3	n:m	
ENSPANG00000024546	ENSG00000244575.3	n:m	
ENSPANG00000024546	ENSG00000242076.2	n:m	
ENSPANG00000024546	ENSG00000239862.1	n:m	
ENSPANG00000024546	ENSG00000242371.1	n:m	
ENSPANG00000024546	ENSG00000251546.1	n:m	
ENSPANG00000024546	ENSG00000250036.1	n:m	
ENSPANG00000024546	ENSG00000239975.2	n:m	
ENSPANG00000024546	ENSG00000242766.1	n:m	
ENSPANG00000024546	AAA58930	n:m	
ENSPANG00000024546	ENSG00000276566.1	n:m	
ENSPANG00000024546	ENSG00000278857.1	n:m	
ENSPANG00000024546	ENSG00000242580.1	n:m	
ENSPANG00000024546	ENSG00000239819.2	n:m	
ENSPANG00000024546	ENSG00000231292.6	n:m	
ENSPANG00000018385	AAA59087	n:m	643828
ENSPANG00000018385	ENSG00000239855.1	n:m	
ENSPANG00000018385	ENSG00000240671.4	n:m	
ENSPANG00000018385	ENSG00000241755.1	n:m	
ENSPANG00000018385	ENSG00000243290.3	n:m	
ENSPANG00000018385	ENSG00000240864.3	n:m	
ENSPANG00000018385	ENSG00000240382.3	n:m	
ENSPANG00000018385	ENSG00000244575.3	n:m	
ENSPANG00000018385	ENSG00000242076.2	n:m	
ENSPANG00000018385	ENSG00000239862.1	n:m	
ENSPANG00000018385	ENSG00000242371.1	n:m	
ENSPANG00000018385	ENSG00000251546.1	n:m	
ENSPANG00000018385	ENSG00000250036.1	n:m	
ENSPANG00000018385	ENSG00000239975.2	n:m	
ENSPANG00000018385	ENSG00000242766.1	n:m	
ENSPANG00000018385	AAA58930	n:m	
ENSPANG00000018385	ENSG00000276566.1	n:m	
ENSPANG00000018385	ENSG00000278857.1	n:m	
ENSPANG00000018385	ENSG00000242580.1	n:m	
ENSPANG00000018385	ENSG00000239819.2	n:m	
ENSPANG00000018385	ENSG00000231292.6	n:m	
ENSPANG00000005614	ENSG00000233999.3	n:m	
ENSPANG00000005614	ENSG00000243063.1	n:m	
ENSPANG00000005614	ENSG00000241351.3	n:m	
ENSPANG00000005614	ENSG00000244437.1	n:m	
ENSPANG00000005614	ENSG00000239951.1	n:m	281821
ENSPANG00000005614	ENSG00000211625.2	n:m	
ENSPANG00000005614	ENSG00000224041.3	n:m	
ENSPANG00000005614	ENSG00000211632.4	n:m	
ENSPANG00000005614	ENSG00000228325.5	n:m	
ENSPANG00000020184	AAA59087	n:m	
ENSPANG00000020184	ENSG00000239855.1	n:m	
ENSPANG00000020184	ENSG00000240671.4	n:m	
ENSPANG00000020184	ENSG00000241755.1	n:m	
ENSPANG00000020184	ENSG00000243290.3	n:m	
ENSPANG00000020184	ENSG00000240864.3	n:m	
ENSPANG00000020184	ENSG00000240382.3	n:m	643826
ENSPANG00000020184	ENSG00000244575.3	n:m	
ENSPANG00000020184	ENSG00000242076.2	n:m	
ENSPANG00000020184	ENSG00000239862.1	n:m	
ENSPANG00000020184	ENSG00000242371.1	n:m	
ENSPANG00000020184	ENSG00000251546.1	n:m	
ENSPANG00000020184	ENSG00000250036.1	n:m	
ENSPANG00000020184	ENSG00000239975.2	n:m	
ENSPANG00000020184	ENSG00000242766.1	n:m	
ENSPANG00000020184	AAA58930	n:m	
ENSPANG00000020184	ENSG00000276566.1	n:m	
ENSPANG00000020184	ENSG00000278857.1	n:m	
ENSPANG00000020184	ENSG00000242580.1	n:m	
ENSPANG00000020184	ENSG00000239819.2	n:m	
ENSPANG00000020184	ENSG00000231292.6	n:m	
ENSPANG00000018929	ENSG00000233999.3	n:m	
ENSPANG00000018929	ENSG00000243063.1	n:m	
ENSPANG00000018929	ENSG00000241351.3	n:m	643827
ENSPANG00000018929	ENSG00000244437.1	n:m	
ENSPANG00000018929	ENSG00000239951.1	n:m	
ENSPANG00000018929	ENSG00000211625.2	n:m	
ENSPANG00000018929	ENSG00000224041.3	n:m	
ENSPANG00000018929	ENSG00000211632.4	n:m	
ENSPANG00000018929	ENSG00000228325.5	n:m	
ENSPANG00000009853	AAA59087	n:m	
ENSPANG00000009853	ENSG00000239855.1	n:m	
ENSPANG00000009853	ENSG00000240671.4	n:m	
ENSPANG00000009853	ENSG00000241755.1	n:m	
ENSPANG00000009853	ENSG00000243290.3	n:m	
ENSPANG00000009853	ENSG00000240864.3	n:m	
ENSPANG00000009853	ENSG00000240382.3	n:m	
ENSPANG00000009853	ENSG00000244575.3	n:m	
ENSPANG00000009853	ENSG00000242076.2	n:m	
ENSPANG00000009853	ENSG00000239862.1	n:m	
ENSPANG00000009853	ENSG00000242371.1	n:m	
ENSPANG00000009853	ENSG00000251546.1	n:m	
ENSPANG00000009853	ENSG00000250036.1	n:m	
ENSPANG00000009853	ENSG00000239975.2	n:m	643893
ENSPANG00000009853	ENSG00000242766.1	n:m	
ENSPANG00000009853	AAA58930	n:m	
ENSPANG00000009853	ENSG00000276566.1	n:m	
ENSPANG00000009853	ENSG00000278857.1	n:m	
ENSPANG00000009853	ENSG00000242580.1	n:m	
ENSPANG00000009853	ENSG00000239819.2	n:m	
ENSPANG00000009853	ENSG00000231292.6	n:m	
ENSPANG00000021005	ENSG00000233999.3	n:m	
ENSPANG00000021005	ENSG00000243063.1	n:m	
ENSPANG00000021005	ENSG00000241351.3	n:m	
ENSPANG00000021005	ENSG00000244437.1	n:m	
ENSPANG00000021005	ENSG00000239951.1	n:m	
ENSPANG00000021005	ENSG00000211625.2	n:m	
ENSPANG00000021005	ENSG00000224041.3	n:m	
ENSPANG00000021005	ENSG00000211632.4	n:m	
ENSPANG00000021005	ENSG00000228325.5	n:m	643840
ENSPANG00000018197	AAA59087	n:m	
ENSPANG00000018197	ENSG00000239855.1	n:m	
ENSPANG00000018197	ENSG00000240671.4	n:m	
ENSPANG00000018197	ENSG00000241755.1	n:m	643850
ENSPANG00000018197	ENSG00000243290.3	n:m	
ENSPANG00000018197	ENSG00000240864.3	n:m	
ENSPANG00000018197	ENSG00000240382.3	n:m	
ENSPANG00000018197	ENSG00000244575.3	n:m	
ENSPANG00000018197	ENSG00000242076.2	n:m	
ENSPANG00000018197	ENSG00000239862.1	n:m	
ENSPANG00000018197	ENSG00000242371.1	n:m	
ENSPANG00000018197	ENSG00000251546.1	n:m	
ENSPANG00000018197	ENSG00000250036.1	n:m	
ENSPANG00000018197	ENSG00000239975.2	n:m	
ENSPANG00000018197	ENSG00000242766.1	n:m	
ENSPANG00000018197	AAA58930	n:m	
ENSPANG00000018197	ENSG00000276566.1	n:m	
ENSPANG00000018197	ENSG00000278857.1	n:m	
ENSPANG00000018197	ENSG00000242580.1	n:m	
ENSPANG00000018197	ENSG00000239819.2	n:m	
ENSPANG00000018197	ENSG00000231292.6	n:m	
ENSPANG00000010209	ENSG00000211626.2	1:1	643864
ENSPANG00000018073	ENSG00000233999.3	n:m	
ENSPANG00000018073	ENSG00000243063.1	n:m	
ENSPANG00000018073	ENSG00000241351.3	n:m	
ENSPANG00000018073	ENSG00000244437.1	n:m	
ENSPANG00000018073	ENSG00000239951.1	n:m	
ENSPANG00000018073	ENSG00000211625.2	n:m	643887
ENSPANG00000018073	ENSG00000224041.3	n:m	
ENSPANG00000018073	ENSG00000211632.4	n:m	
ENSPANG00000018073	ENSG00000228325.5	n:m	
ENSPANG00000005426	ENSG00000211611.2	1:m	280413
ENSPANG00000005426	ENSG00000225523.2	1:m	
ENSPANG00000000494	ENSG00000241294.1	n:m	
ENSPANG00000000494	ENSG00000244116.3	n:m	
ENSPANG00000000494	ENSG00000243238.1	n:m	643920
ENSPANG00000000494	ENSG00000273962.1	n:m	
ENSPANG00000000494	ENSG00000251039.2	n:m	
ENSPANG00000000494	ENSG00000239571.1	n:m	
ENSPANG00000000494	ENSG00000243264.2	n:m	
ENSPANG00000000494	ENSG00000242534.2	n:m	
ENSPANG00000000494	ENSG00000241566.1	n:m	
ENSPANG00000007071	AAA36196	1:1	743594
ENSPANG00000022839	AAH00219	1:1	842117
ENSPANG00000026450	AAH74900	1:1	269164
ENSPANG00000018071	ENSG00000275111.4	1:1	553850
ENSPANG00000007070	ENSG00000233757.6	1:1	268289
ENSPANG00000000975	AAI13878	1:1	533109
ENSPANG00000018833	AAD20350	1:1	
ENSPANG00000021003	AAD34100	1:m	833606
ENSPANG00000021003	AAH64511	1:m	
ENSPANG00000019821	AAH68596	1:1	860233
ENSPANG00000025446	AAI33022	1:1	657364
ENSPANG00000012993	AAI07128	1:1	
ENSPANG00000002443	AAA50779	1:1	709091
ENSPANG00000000472	AAF81750	1:1	497969
ENSPANG00000017855	AAC23494	1:1	852193
ENSPANG00000006017	AAH07577	1:1	823913
ENSPANG00000012566	ENSG00000198885.9	1:1	780232
ENSPANG00000007487	AAH24211	1:1	823987
ENSPANG00000023239	ENSG00000163121.9	1:1	849856
ENSPANG00000012565	AAA36325	1:1	778514
ENSPANG00000002442	ENSG00000114982.17	1:1	765386
ENSPANG00000025369	ENSG00000249715.9	1:1	778040
ENSPANG00000025496	AAH00347	1:1	797359
ENSPANG00000005065	AAF86370	1:1	524202
ENSPANG00000025528	AAI07057	1:1	554051
ENSPANG00000006852	AAF36120	1:1	550459
ENSPANG00000009098	AAH17476	1:1	837138
ENSPANG00000021272	ENSG00000168754.14	1:1	803304
ENSPANG00000023382	AAA52060	n:1	516570
ENSPANG00000005064	AAH04374	1:1	784117
ENSPANG00000005424	AAH39039	1:1	552128
ENSPANG00000010035	BAA13387	1:1	515599
ENSPANG00000021271	AAH22028	1:1	764283
ENSPANG00000015022	AAC17440	1:1	
ENSPANG00000000829	AAB01068	1:1	858192
ENSPANG00000024384	AAH47722	1:1	817214
ENSPANG00000012837	AAI27108	1:1	802197
ENSPANG00000016023	AAH68277	1:1	792964
ENSPANG00000011794	AAH28366	1:1	551923
ENSPANG00000007442	AAH07001	1:1	704651
ENSPANG00000016224	AAH18453	1:1	769735
ENSPANG00000022686	AAI00883	1:1	747784
ENSPANG00000020436	AAH05968	1:1	839473
ENSPANG00000021269	AAD16006	1:1	
ENSPANG00000012694	AAF06731	1:1	861138
ENSPANG00000018693	ENSG00000144218.18	1:1	799517
ENSPANG00000016950	AAI01663	1:1	497853
ENSPANG00000019542	AAC04707	1:1	724612
ENSPANG00000024717	BAD89024	1:1	777279
ENSPANG00000000546	AAB47250	1:1	730540
ENSPANG00000022369	ENSG00000204634.12	1:1	530262
ENSPANG00000023665	AAF02418	1:1	844778
ENSPANG00000024716	AAH19355	1:1	714172
ENSPANG00000008057	AAH32949	1:1	802372
ENSPANG00000008935	ENSG00000196460.12	1:1	782553
ENSPANG00000016468	EAX01805	1:1	549208
ENSPANG00000008628	AAB05878	1:1	842406
ENSPANG00000008056	AAA59137	1:1	810539
ENSPANG00000016467	AAB53237	1:1	810538
ENSPANG00000008055	AAH30975	1:1	799727
ENSPANG00000025952	AAC50390	1:1	810540
ENSPANG00000007109	AAC72196	1:1	825722
ENSPANG00000019901	CAH10500	1:1	552918
ENSPANG00000024442	AAD41635	1:1	550655
ENSPANG00000022366	AAH06242	1:1	549394
ENSPANG00000005754	AAH20898	1:1	307626
ENSPANG00000012691	AAH57240	1:1	
ENSPANG00000015616	AAD21056	1:1	763525
ENSPANG00000025951	AAC16903	1:1	742371
ENSPANG00000007441	AAH01310	1:1	851332
ENSPANG00000009851	ENSG00000115641.18	1:1	550521
ENSPANG00000024243	AAC04831	1:1	833508
ENSPANG00000008237	AAG42321	1:1	807187
ENSPANG00000015131	AAH09819	1:1	547039
ENSPANG00000010446	AAH08680	1:1	805304
ENSPANG00000007106	DAA01770	1:1	787084
ENSPANG00000009850	BAG59602	1:1	787075
ENSPANG00000001029	ENSG00000187514.15	n:1	568795
ENSPANG00000019223	AAC95519	1:1	787073
ENSPANG00000018194	AAG34902	1:1	549478
ENSPANG00000017633	AAA20086	1:1	548905
ENSPANG00000016189	BAH12514	n:1	
ENSPANG00000000990	AAA85838	1:1	859097
ENSPANG00000024024	AAH15847	1:1	824670
ENSPANG00000021724	AAD50076	1:1	809063
ENSPANG00000006520	ABC25188	1:1	850530
ENSPANG00000008627	EAW53860	1:1	839016
ENSPANG00000011995	AAH36652	1:1	643505
ENSPANG00000010443	AAA76738	1:1	778027
ENSPANG00000011993	AAC51771	1:1	500779
ENSPANG00000010750	AAB97855	1:1	851683
ENSPANG00000013566	ENSG00000115268.9	1:1	861041
ENSPANG00000009441	AAH22268	1:1	852230
ENSPANG00000006519	AAC39593	1:1	743610
ENSPANG00000018191	AAH05089	1:1	641025
ENSPANG00000001239	AAB60430	1:1	550836
ENSPANG00000005539	AAI15374	1:1	665267
ENSPANG00000006061	AAH35784	1:1	757753
ENSPANG00000016995	ENSG00000144161.12	1:1	772999
