drosophila_ID	aedes_ID	orthotype	OMAgroup
FBgn0013772	AAEL009117	n:m	
FBgn0013772	AAEL009125	n:m	
FBgn0013772	AAEL009127	n:m	
FBgn0033983	AAEL010405	1:1	844145
FBgn0033985	AAEL002919	1:1	261397
FBgn0261854	AAEL002885	1:1	548233
FBgn0033987	AAEL007667	1:1	814694
FBgn0033988	AAEL003824	1:1	738313
FBgn0033989	AAEL000460	1:1	859527
FBgn0262954	AAEL013457	1:1	689055
FBgn0033994	AAEL009401	1:1	862676
FBgn0033995	AAEL012912	1:1	836078
FBgn0033996	AAEL002819	1:1	798774
FBgn0034001	AAEL011666	1:1	762641
FBgn0034002	AAEL011502	1:1	696821
FBgn0259878	AAEL011506	1:1	733038
FBgn0003328	AAEL011038	n:m	845460
FBgn0003328	AAEL013381	n:m	
FBgn0034005	AAEL011038	n:m	
FBgn0034005	AAEL013381	n:m	
FBgn0265194	AAEL011034	1:m	
FBgn0265194	AAEL013378	1:m	
FBgn0004698	AAEL003868	1:1	809504
FBgn0034009	AAEL013250	1:1	266390
FBgn0013750	AAEL004913	1:1	775024
FBgn0034012	AAEL007190	1:1	730596
FBgn0011660	AAEL010033	1:m	
FBgn0011660	AAEL013690	1:m	782763
FBgn0000996	AAEL008519	1:1	742392
FBgn0026370	AAEL008507	1:1	
FBgn0034022	AAEL008888	1:m	
FBgn0034022	AAEL010518	1:m	736897
FBgn0034025	AAEL012823	1:m	677274
FBgn0034025	AAEL012972	1:m	
FBgn0019968	AAEL001582	1:1	548406
FBgn0050471	AAEL013971	n:1	
FBgn0050467	AAEL009290	1:m	
FBgn0050467	AAEL015402	1:m	747562
FBgn0034027	AAEL006059	1:1	
FBgn0022097	AAEL009808	1:1	840808
FBgn0034029	AAEL011442	1:1	547252
FBgn0034032	AAEL013677	1:1	856989
FBgn0024754	AAEL015235	1:1	547076
FBgn0013762	AAEL008637	1:m	547216
FBgn0013762	AAEL008648	1:m	
FBgn0034033	AAEL000755	1:1	842972
FBgn0034035	AAEL011912	1:1	547126
FBgn0262512	AAEL002464	1:1	752065
FBgn0050091	AAEL007109	n:m	
FBgn0050091	AAEL015527	n:m	
FBgn0050091	AAEL015533	n:m	
FBgn0053139	AAEL004035	1:1	822967
FBgn0050082	AAEL000030	n:m	
FBgn0050082	AAEL006168	n:m	
FBgn0050082	AAEL012030	n:m	
FBgn0050082	AAEL013245	n:m	
FBgn0050082	AAEL014005	n:m	
FBgn0050082	AAEL014139	n:m	
FBgn0050082	AAEL003243	n:m	
FBgn0050082	AAEL005654	n:m	
FBgn0266708	AAEL002847	1:1	552296
FBgn0050088	AAEL000030	n:m	
FBgn0050088	AAEL006168	n:m	
FBgn0050088	AAEL012030	n:m	
FBgn0050088	AAEL013245	n:m	
FBgn0050088	AAEL014005	n:m	
FBgn0050088	AAEL014139	n:m	
FBgn0050088	AAEL003243	n:m	
FBgn0050088	AAEL005654	n:m	
FBgn0050087	AAEL002273	1:1	
FBgn0034046	AAEL007177	1:1	735018
FBgn0053465	AAEL007109	n:m	
FBgn0053465	AAEL015527	n:m	
FBgn0053465	AAEL015533	n:m	
FBgn0034045	AAEL012288	n:m	
FBgn0034045	AAEL012287	n:m	
FBgn0034045	AAEL014207	n:m	
FBgn0034045	AAEL014206	n:m	548727
FBgn0022160	AAEL003873	1:1	852558
FBgn0264089	AAEL009175	1:1	548043
FBgn0015247	AAEL006633	1:1	848673
FBgn0050093	AAEL000929	n:m	
FBgn0050093	AAEL003234	n:m	
FBgn0034054	AAEL000257	1:1	250949
FBgn0034059	AAEL008064	1:1	817871
FBgn0020236	AAEL004297	1:1	735406
FBgn0034061	AAEL005968	1:1	862255
FBgn0034063	AAEL001575	1:1	560175
FBgn0034062	AAEL001008	n:m	
FBgn0034062	AAEL008545	n:m	
FBgn0034062	AAEL008536	n:m	
FBgn0034062	AAEL008555	n:m	
FBgn0034062	AAEL008526	n:m	
FBgn0034062	AAEL008538	n:m	
FBgn0034062	AAEL008548	n:m	
FBgn0034062	AAEL012469	n:m	
FBgn0010590	AAEL006441	1:1	860125
FBgn0034065	AAEL005851	1:1	844404
FBgn0034066	AAEL011972	1:1	497746
FBgn0034067	AAEL006322	1:1	853747
FBgn0034068	AAEL014738	1:m	716167
FBgn0034068	AAEL003579	1:m	
FBgn0034073	AAEL013142	1:1	842176
FBgn0014020	AAEL013139	1:1	
FBgn0265605	AAEL009180	1:m	522189
FBgn0265605	AAEL015232	1:m	
FBgn0010052	AAEL005200	1:1	780947
FBgn0086676	AAEL008351	1:1	
FBgn0001124	AAEL012579	1:1	793531
FBgn0050094	AAEL006313	1:1	700195
FBgn0027091	AAEL004345	1:1	838647
FBgn0029175	AAEL005626	1:1	531255
FBgn0034081	AAEL008790	1:1	758950
FBgn0034085	AAEL000845	1:1	759507
FBgn0015754	AAEL000770	1:1	547031
FBgn0034087	AAEL000794	1:1	815996
FBgn0262166	AAEL000787	1:1	813271
FBgn0265177	AAEL000791	1:1	748489
FBgn0265178	AAEL007881	1:1	
FBgn0015295	AAEL008732	1:1	554165
FBgn0034091	AAEL005305	1:1	548844
FBgn0034092	AAEL003712	1:m	
FBgn0034092	AAEL003723	1:m	756411
FBgn0034094	AAEL012949	1:1	781661
FBgn0261612	AAEL007345	1:1	
FBgn0025519	AAEL007572	1:1	714248
FBgn0015925	AAEL007578	1:1	850473
FBgn0001308	AAEL008542	1:1	548155
FBgn0028424	AAEL000516	1:1	723258
FBgn0259718	AAEL012000	1:m	733162
FBgn0259718	AAEL013708	1:m	
FBgn0050100	AAEL013711	1:1	860847
FBgn0034109	AAEL012008	1:m	828249
FBgn0034109	AAEL013705	1:m	
FBgn0034110	AAEL009105	1:1	
FBgn0085428	AAEL002039	1:1	555762
FBgn0034113	AAEL013465	1:m	
FBgn0034113	AAEL014533	1:m	551502
FBgn0262511	AAEL015594	1:1	
FBgn0010611	AAEL005201	1:1	783620
FBgn0034117	AAEL005188	1:1	
FBgn0034118	AAEL000782	1:1	
FBgn0262560	AAEL007573	1:1	498612
FBgn0034128	AAEL009165	n:m	
FBgn0034128	AAEL009166	n:m	
FBgn0034128	AAEL010429	n:m	
FBgn0034128	AAEL010435	n:m	
FBgn0034128	AAEL010918	n:m	725428
FBgn0034128	AAEL013118	n:m	
FBgn0034128	AAEL013126	n:m	
FBgn0034128	AAEL001602	n:m	
FBgn0034128	AAEL001611	n:m	
FBgn0034128	AAEL001621	n:m	
FBgn0034128	AAEL013577	n:m	
FBgn0034129	AAEL001413	1:m	
FBgn0034129	AAEL015651	1:m	804753
FBgn0034131	AAEL009165	n:m	
FBgn0034131	AAEL009166	n:m	
FBgn0034131	AAEL010429	n:m	337902
FBgn0034131	AAEL010435	n:m	
FBgn0034131	AAEL010918	n:m	
FBgn0034131	AAEL013118	n:m	
FBgn0034131	AAEL013126	n:m	
FBgn0034131	AAEL001602	n:m	
FBgn0034131	AAEL001611	n:m	
FBgn0034131	AAEL001621	n:m	
FBgn0034131	AAEL013577	n:m	
FBgn0053459	AAEL007993	n:1	
FBgn0034132	AAEL006975	n:1	
FBgn0011260	AAEL005993	1:1	837129
FBgn0034135	AAEL014422	1:1	
FBgn0034136	AAEL010106	1:1	788731
FBgn0034137	AAEL005003	1:1	555463
FBgn0034138	AAEL011656	1:1	861041
FBgn0034139	AAEL007593	n:m	
FBgn0034139	AAEL007969	n:m	
FBgn0034139	AAEL008003	n:m	
FBgn0034139	AAEL010866	n:m	
FBgn0034139	AAEL011593	n:m	
FBgn0034139	AAEL011991	n:m	554935
FBgn0034139	AAEL004540	n:m	
FBgn0016131	AAEL001407	1:1	548564
FBgn0003274	AAEL014583	1:1	852399
FBgn0034142	AAEL007296	1:1	549471
FBgn0034145	AAEL007298	1:1	549615
FBgn0040505	AAEL003969	1:1	
FBgn0024315	AAEL001113	1:1	548139
FBgn0050463	AAEL001121	1:1	677247
FBgn0267002	AAEL004812	1:1	685788
FBgn0034156	AAEL000751	n:1	
FBgn0010213	AAEL004823	1:1	862222
FBgn0053544	AAEL011293	1:1	529671
FBgn0034157	AAEL014445	1:1	
FBgn0034158	AAEL012151	1:1	813187
FBgn0034160	AAEL007942	n:m	
FBgn0034160	AAEL011007	n:m	
FBgn0034160	AAEL003156	n:m	
FBgn0034160	AAEL004156	n:m	
FBgn0026754	AAEL001533	n:m	
FBgn0026754	AAEL001586	n:m	
FBgn0026754	AAEL001548	n:m	
FBgn0025830	AAEL005848	1:1	850190
FBgn0025832	AAEL005870	1:1	865359
FBgn0026533	AAEL007043	1:1	550303
FBgn0014870	AAEL007042	1:1	548580
FBgn0028737	AAEL000951	1:1	755444
FBgn0046999	AAEL001485	1:1	
FBgn0034165	AAEL000277	1:1	
FBgn0034166	AAEL000268	1:1	762685
FBgn0003091	AAEL001108	1:1	
FBgn0085220	AAEL006251	1:1	860549
FBgn0265174	AAEL008042	1:1	834734
FBgn0034172	AAEL008803	1:1	764708
FBgn0004580	AAEL005463	1:1	
FBgn0034176	AAEL008786	1:1	637940
FBgn0034177	AAEL011655	1:1	826484
FBgn0026402	AAEL003537	1:1	850687
FBgn0034180	AAEL014209	1:1	547738
FBgn0034181	AAEL006931	1:1	759483
FBgn0034183	AAEL009757	1:m	771990
FBgn0034183	AAEL009751	1:m	
FBgn0026721	AAEL003413	1:1	552300
FBgn0034186	AAEL010607	1:1	822243
FBgn0034187	AAEL009618	1:1	
FBgn0010591	AAEL003188	1:1	824799
FBgn0034191	AAEL011736	1:1	547000
FBgn0010226	AAEL011741	1:m	
FBgn0010226	AAEL011741	1:m	861821
FBgn0034194	AAEL001393	1:1	
FBgn0000079	AAB60934.1	n:m	
FBgn0000079	AAEL008452	n:m	
FBgn0000079	AAA03321.1	n:m	
FBgn0000078	AAB60934.1	n:m	
FBgn0000078	AAEL008452	n:m	
FBgn0000078	AAA03321.1	n:m	700782
FBgn0010620	AAEL013138	1:1	783470
FBgn0034210	AAEL006247	1:1	736856
FBgn0050101	AAEL001237	1:1	
FBgn0016697	AAEL004308	1:1	489588
FBgn0022029	AAEL011273	1:1	865053
FBgn0034214	AAEL011435	1:1	866023
FBgn0034215	AAEL012179	1:1	861634
FBgn0025716	AAEL011317	1:1	784105
FBgn0027506	AAEL002370	1:1	804554
FBgn0034221	AAEL007109	n:m	
FBgn0034221	AAEL015527	n:m	572816
FBgn0034221	AAEL015533	n:m	
FBgn0263233	AAEL005371	1:1	672415
FBgn0024196	AAEL005354	1:1	743962
FBgn0034223	AAEL009271	1:1	766757
FBgn0262570	AAEL012087	1:1	
FBgn0034225	AAEL010986	n:1	799581
FBgn0050104	AAEL010986	n:1	
FBgn0262720	AAEL010992	1:1	276630
FBgn0034230	AAEL001604	1:1	731515
FBgn0034231	AAEL007871	1:1	671557
FBgn0034232	AAEL005263	1:1	516711
FBgn0263197	AAEL010510	1:m	
FBgn0263197	AAEL005304	1:m	853664
FBgn0034237	AAEL007718	1:1	865408
FBgn0263113	AAEL007276	1:m	516607
FBgn0263113	AAEL013947	1:m	
FBgn0028382	AAEL007273	1:m	
FBgn0028382	AAEL013948	1:m	549135
FBgn0010409	AAEL006785	1:1	
FBgn0263076	AAEL000773	1:1	553810
FBgn0263029	AAEL011320	n:1	
FBgn0034242	AAEL014104	1:1	764657
FBgn0034243	AAEL003293	1:1	841935
FBgn0040294	AAEL000763	1:1	850531
FBgn0034245	AAEL000766	1:1	744872
FBgn0016701	AAEL010430	1:1	522115
FBgn0034246	AAEL006794	1:1	848005
FBgn0034248	AAEL000963	1:1	814237
FBgn0034249	AAEL000509	1:1	728876
FBgn0029079	AAEL010245	1:1	
FBgn0050105	AAEL010249	1:1	743344
FBgn0029006	AAEL010256	1:1	
FBgn0004400	AAEL006720	1:1	
FBgn0050106	AAEL003473	1:1	657293
FBgn0034258	AAEL000175	1:1	753697
FBgn0050108	AAEL009759	n:1	
FBgn0050109	AAEL009759	n:1	783967
FBgn0034259	AAEL011090	1:1	784646
FBgn0016059	AAEL003063	1:1	
FBgn0034261	AAEL011097	1:1	742595
FBgn0034262	AAEL006736	1:1	753248
FBgn0027872	AAEL011091	1:1	807165
FBgn0034264	AAEL001262	1:m	782683
FBgn0034264	AAEL014832	1:m	
FBgn0034267	AAEL001184	1:1	260664
FBgn0034266	AAEL010474	1:1	749802
FBgn0085224	AAEL012932	1:1	836847
FBgn0034269	AAEL007985	1:1	758906
FBgn0034270	AAEL005468	1:1	765744
FBgn0034271	AAEL010860	1:1	671245
FBgn0003545	AAEL007176	1:1	556099
FBgn0034275	AAEL012041	n:1	771357
FBgn0034276	AAEL010028	1:m	
FBgn0034276	AAEL014936	1:m	852571
FBgn0027572	AAEL000735	1:m	
FBgn0027572	AAEL008574	1:m	
FBgn0034277	AAEL010521	1:m	542462
FBgn0034277	AAEL015572	1:m	
FBgn0034279	AAEL007792	1:1	706673
FBgn0028741	AAEL011274	1:1	696446
FBgn0026309	AAEL006747	1:1	765448
FBgn0026316	AAEL000179	1:1	547417
FBgn0028744	AAEL001169	1:1	865103
FBgn0259211	AAEL000577	1:1	721050
FBgn0034281	AAEL002689	1:1	548111
FBgn0034282	AAEL001605	1:1	548057
FBgn0261362	AAEL011763	1:m	
FBgn0261362	AAEL011764	1:m	
FBgn0261362	AAEL013498	1:m	
FBgn0261362	AAEL013499	1:m	773929
FBgn0034299	AAEL001246	1:1	822756
FBgn0034300	AAEL009427	1:1	554507
FBgn0265297	AAEL010318	1:1	547118
FBgn0034304	AAEL006663	1:m	516772
FBgn0034304	AAEL014558	1:m	
FBgn0000057	AAEL000008	1:1	720797
FBgn0022238	AAEL010244	1:1	550129
FBgn0034307	AAEL008086	1:m	
FBgn0034307	AAEL008095	1:m	862840
FBgn0034310	AAEL012989	1:1	780170
FBgn0260401	AAEL000221	1:1	
FBgn0027836	AAEL000248	1:1	826467
FBgn0034314	AAEL014744	1:m	670958
FBgn0034314	AAEL003787	1:m	
FBgn0034315	AAEL012273	1:1	830288
FBgn0053958	AAEL004876	1:1	769843
FBgn0000658	AAEL010745	1:1	719346
FBgn0266420	AAEL001580	1:1	775653
FBgn0053198	AAEL005965	1:1	530850
FBgn0063499	AAEL007954	n:m	
FBgn0063499	AAEL007948	n:m	
FBgn0063499	AAEL007946	n:m	
FBgn0063495	AAEL007954	n:m	
FBgn0063495	AAEL007948	n:m	
FBgn0063495	AAEL007946	n:m	
FBgn0063493	AAEL007954	n:m	
FBgn0063493	AAEL007948	n:m	
FBgn0063493	AAEL007946	n:m	
FBgn0063492	AAEL007954	n:m	
FBgn0063492	AAEL007948	n:m	
FBgn0063492	AAEL007946	n:m	
FBgn0013983	AAEL010083	1:1	751544
FBgn0027835	AAEL001421	1:1	858068
FBgn0034345	AAEL007173	1:1	813946
FBgn0034346	AAEL002465	1:1	842075
FBgn0050118	AAEL010574	1:1	
FBgn0034350	AAEL011529	1:1	659013
FBgn0261119	AAEL015199	1:1	547043
FBgn0034351	AAEL011538	1:m	853299
FBgn0034351	AAEL015198	1:m	
FBgn0034352	AAEL010556	1:m	
FBgn0034352	AAEL011530	1:m	794891
FBgn0028496	AAEL001276	1:1	640632
FBgn0034354	AAEL007964	1:1	839968
FBgn0262476	AAEL003860	1:1	788740
FBgn0003067	AAEL000006	1:m	
FBgn0003067	AAEL000025	1:m	
FBgn0003067	AAEL000080	1:m	862558
FBgn0050115	AAEL001244	1:1	689752
FBgn0034360	AAEL007800	1:m	
FBgn0034360	AAEL001784	1:m	724684
FBgn0034361	AAEL003730	1:1	783200
FBgn0034362	AAEL007414	1:m	759418
FBgn0034362	AAEL015446	1:m	
FBgn0034364	AAEL007416	1:m	
FBgn0034364	AAEL015445	1:m	
FBgn0034366	AAEL009814	1:1	851821
FBgn0034365	AAEL012135	1:1	847057
FBgn0266671	AAEL007330	1:m	
FBgn0266671	AAEL013769	1:m	742359
FBgn0000566	AAEL004059	1:1	764428
FBgn0034368	AAEL012272	1:1	547921
FBgn0050122	AAEL011089	1:1	749400
FBgn0034371	AAEL004952	1:1	861662
FBgn0034372	AAEL003493	1:1	807392
FBgn0262103	AAEL003061	1:1	739896
FBgn0034379	AAEL001008	n:m	739900
FBgn0034379	AAEL008545	n:m	
FBgn0034379	AAEL008536	n:m	
FBgn0034379	AAEL008555	n:m	
FBgn0034379	AAEL008526	n:m	
FBgn0034379	AAEL008538	n:m	
FBgn0034379	AAEL008548	n:m	
FBgn0034379	AAEL012469	n:m	
FBgn0034380	AAEL012969	1:1	547286
FBgn0034381	AAEL003640	1:1	
FBgn0053998	AAEL002263	1:m	
FBgn0053998	AAEL005428	1:m	712544
FBgn0034387	AAEL006827	n:m	
FBgn0034387	AAEL001960	n:m	
FBgn0034387	AAEL002005	n:m	
FBgn0034387	AAEL002031	n:m	
FBgn0259682	AAEL006890	1:1	666299
FBgn0034389	AAEL006881	1:1	
FBgn0034390	AAEL013904	1:1	853365
FBgn0034391	AAEL006888	1:1	761577
FBgn0034392	AAEL001209	1:1	550599
FBgn0010551	AAEL012282	1:m	547021
FBgn0010551	AAEL013952	1:m	
FBgn0034396	AAEL012285	1:m	
FBgn0034396	AAEL013953	1:m	552086
FBgn0034400	AAEL001583	1:1	852449
FBgn0034401	AAEL014494	1:m	
FBgn0034401	AAEL014709	1:m	855987
FBgn0034402	AAEL014495	1:m	817163
FBgn0034402	AAEL014712	1:m	
FBgn0010053	AAEL011313	n:m	
FBgn0010053	AAEL011314	n:m	
FBgn0034405	AAEL011313	n:m	
FBgn0034405	AAEL011314	n:m	678870
FBgn0034408	AAEL008684	1:1	812024
FBgn0267351	AAEL008683	1:1	769063
FBgn0265356	AAEL003104	1:1	549766
FBgn0034415	AAEL008397	1:1	
FBgn0027535	AAEL000483	1:1	844120
FBgn0034418	AAEL010441	1:m	
FBgn0034418	AAEL010460	1:m	516771
FBgn0034419	AAEL007874	1:1	548261
FBgn0000578	AAEL010747	1:1	
FBgn0034420	AAEL014872	1:1	794983
FBgn0004003	AAEL014052	1:1	780370
FBgn0003254	AAEL006690	1:1	787451
FBgn0034426	AAEL014713	n:m	
FBgn0034426	AAEL004659	n:m	723517
FBgn0034426	AAEL004847	n:m	
FBgn0034426	AAEL004827	n:m	
FBgn0034428	AAEL014713	n:m	
FBgn0034428	AAEL004659	n:m	
FBgn0034428	AAEL004847	n:m	
FBgn0034428	AAEL004827	n:m	
FBgn0034429	AAEL014713	n:m	
FBgn0034429	AAEL004659	n:m	
FBgn0034429	AAEL004847	n:m	
FBgn0034429	AAEL004827	n:m	723514
FBgn0013954	AAEL007883	1:1	
FBgn0034432	AAEL004739	1:1	832468
FBgn0034433	AAEL009754	1:1	531381
FBgn0034436	AAEL000778	n:m	
FBgn0034436	AAEL012157	n:m	
FBgn0034436	AAEL012153	n:m	
FBgn0034436	AAEL002432	n:m	
FBgn0034436	AAEL002408	n:m	
FBgn0034436	AAEL002426	n:m	
FBgn0034438	AAEL000778	n:m	
FBgn0034438	AAEL012157	n:m	
FBgn0034438	AAEL012153	n:m	
FBgn0034438	AAEL002432	n:m	
FBgn0034438	AAEL002408	n:m	822781
FBgn0034438	AAEL002426	n:m	
FBgn0034439	AAEL000778	n:m	
FBgn0034439	AAEL012157	n:m	
FBgn0034439	AAEL012153	n:m	
FBgn0034439	AAEL002432	n:m	
FBgn0034439	AAEL002408	n:m	
FBgn0034439	AAEL002426	n:m	
FBgn0034440	AAEL000778	n:m	
FBgn0034440	AAEL012157	n:m	822786
FBgn0034440	AAEL012153	n:m	
FBgn0034440	AAEL002432	n:m	
FBgn0034440	AAEL002408	n:m	
FBgn0034440	AAEL002426	n:m	
FBgn0034441	AAEL000778	n:m	
FBgn0034441	AAEL012157	n:m	
FBgn0034441	AAEL012153	n:m	
FBgn0034441	AAEL002432	n:m	
FBgn0034441	AAEL002408	n:m	
FBgn0034441	AAEL002426	n:m	
FBgn0034442	AAEL005478	1:1	800896
FBgn0261439	AAEL010608	1:1	731943
FBgn0263391	AAEL011105	1:1	834380
FBgn0012051	AAEL003952	1:1	
FBgn0020440	AAEL004666	1:1	842739
FBgn0013325	AAEL012944	1:1	865638
FBgn0266711	AAEL004653	1:1	853142
FBgn0003887	AAEL002851	1:1	696191
FBgn0034451	AAEL002135	1:1	818795
FBgn0034452	AAEL004332	1:1	835186
FBgn0026378	AAEL004329	1:1	859449
FBgn0261456	AAEL006539	1:1	609601
FBgn0034454	AAEL004872	n:1	
FBgn0034455	AAEL011995	1:1	675645
FBgn0034463	AAEL012748	1:1	785624
FBgn0015949	AAEL005356	1:1	
FBgn0028372	AAEL008115	1:1	769149
FBgn0034467	AAEL002674	n:1	
FBgn0034468	AAEL007603	n:m	
FBgn0034468	AAEL001826	n:m	
FBgn0034468	AAEL015554	n:m	
FBgn0034468	AAEL002596	n:m	
FBgn0034468	AAEL002606	n:m	
FBgn0034468	AAEL002617	n:m	746097
FBgn0034468	AAEL002591	n:m	
FBgn0034468	AAEL002605	n:m	
FBgn0034470	AAEL007603	n:m	
FBgn0034470	AAEL001826	n:m	
FBgn0034470	AAEL015554	n:m	
FBgn0034470	AAEL002596	n:m	
FBgn0034470	AAEL002606	n:m	746100
FBgn0034470	AAEL002617	n:m	
FBgn0034470	AAEL002591	n:m	
FBgn0034470	AAEL002605	n:m	
FBgn0034471	AAEL007603	n:m	746104
FBgn0034471	AAEL001826	n:m	
FBgn0034471	AAEL015554	n:m	
FBgn0034471	AAEL002596	n:m	
FBgn0034471	AAEL002606	n:m	
FBgn0034471	AAEL002617	n:m	
FBgn0034471	AAEL002591	n:m	
FBgn0034471	AAEL002605	n:m	
FBgn0034473	AAEL009982	1:m	
FBgn0034473	AAEL011583	1:m	743543
FBgn0034474	AAEL002587	1:1	
FBgn0034476	AAEL002583	1:1	609284
FBgn0034479	AAEL004451	1:1	548846
FBgn0034481	AAEL014235	n:1	548659
FBgn0034484	AAEL006705	1:1	789891
FBgn0034485	AAEL007674	1:1	
FBgn0034486	AAEL009434	n:m	
FBgn0034486	AAEL005786	n:m	336616
FBgn0034487	AAEL009705	n:1	
FBgn0034488	AAEL009748	1:m	
FBgn0034488	AAEL014707	1:m	865657
FBgn0034489	AAEL003470	1:1	544081
FBgn0034490	AAEL009753	1:1	548337
FBgn0025720	AAEL005885	1:1	658846
FBgn0034491	AAEL005706	1:1	675197
FBgn0005655	AAEL012545	1:1	853167
FBgn0010411	AAEL009747	1:1	825592
FBgn0034494	AAEL006139	1:1	
FBgn0034495	AAEL008724	1:1	835901
FBgn0034496	AAEL008728	1:1	547532
FBgn0034498	AAEL007569	1:1	824209
FBgn0034499	AAEL008765	1:1	
FBgn0034500	AAEL012401	1:1	508652
FBgn0034501	AAEL013987	1:1	818861
FBgn0027529	AAEL010311	1:1	855966
FBgn0034503	AAEL010861	1:1	803337
FBgn0034504	AAEL002983	1:1	816261
FBgn0086604	AAEL001227	1:1	
FBgn0034517	AAEL000419	1:1	731676
FBgn0034519	AAEL006762	1:1	780224
FBgn0034521	AAEL002329	1:1	850109
FBgn0028622	AAEL013452	1:m	741289
FBgn0028622	AAEL002342	1:m	
FBgn0050147	AAEL007316	1:1	798129
FBgn0034527	AAEL007451	1:1	547631
FBgn0034528	AAEL003676	1:1	
FBgn0034529	AAEL005450	1:1	548490
FBgn0034530	AAEL001639	1:1	336056
FBgn0250850	AAEL004286	1:1	
FBgn0034532	AAEL008325	1:1	830087
FBgn0034534	AAEL011739	1:1	
FBgn0034535	AAEL001424	1:1	837220
FBgn0061361	AAEL001412	1:1	
FBgn0061362	AAEL001400	1:1	859898
FBgn0034537	AAEL010107	1:1	835142
FBgn0034540	AAEL010111	1:1	
FBgn0034539	AAEL010100	1:m	
FBgn0034539	AAEL015404	1:m	756402
FBgn0034542	AAEL010108	1:1	267026
FBgn0000615	AAEL010097	1:1	762846
FBgn0034543	AAEL010112	1:1	699788
FBgn0034552	AAEL006823	n:m	
FBgn0034552	AAEL010858	n:m	
FBgn0034552	AAEL010853	n:m	
FBgn0034552	AAEL012430	n:m	
FBgn0034552	AAEL012436	n:m	
FBgn0034552	AAEL012431	n:m	
FBgn0034552	AAEL013611	n:m	
FBgn0034552	AAEL002666	n:m	
FBgn0034552	AAEL002669	n:m	
FBgn0034552	AAEL002658	n:m	
FBgn0034552	AAEL002670	n:m	
FBgn0034552	AAEL002668	n:m	
FBgn0034552	AAEL002940	n:m	
FBgn0034552	AAEL002929	n:m	
FBgn0034553	AAEL006823	n:m	
FBgn0034553	AAEL010858	n:m	
FBgn0034553	AAEL010853	n:m	
FBgn0034553	AAEL012430	n:m	
FBgn0034553	AAEL012436	n:m	
FBgn0034553	AAEL012431	n:m	551521
FBgn0034553	AAEL013611	n:m	
FBgn0034553	AAEL002666	n:m	
FBgn0034553	AAEL002669	n:m	
FBgn0034553	AAEL002658	n:m	
FBgn0034553	AAEL002670	n:m	
FBgn0034553	AAEL002668	n:m	
FBgn0034553	AAEL002940	n:m	
FBgn0034553	AAEL002929	n:m	
FBgn0034554	AAEL003644	1:1	
FBgn0000044	AAEL001673	n:m	784112
FBgn0000044	AAA62350.1	n:m	
FBgn0000044	AAEL004631	n:m	
FBgn0000044	AAEL005961	n:m	
FBgn0034565	AAEL001686	1:m	
FBgn0034565	AAEL001694	1:m	333916
FBgn0034566	AAEL011310	1:1	685498
FBgn0034567	AAEL011311	1:1	815602
FBgn0034569	AAEL014483	1:1	797960
FBgn0261394	AAEL010087	1:1	489592
FBgn0050291	AAEL002387	1:1	831927
FBgn0001133	AAEL001008	n:m	
FBgn0001133	AAEL008545	n:m	739901
FBgn0001133	AAEL008536	n:m	
FBgn0001133	AAEL008555	n:m	
FBgn0001133	AAEL008526	n:m	
FBgn0001133	AAEL008538	n:m	
FBgn0001133	AAEL008548	n:m	
FBgn0001133	AAEL012469	n:m	
FBgn0034572	AAEL012045	1:1	547884
FBgn0034573	AAEL009407	1:1	851654
FBgn0034576	AAEL013876	1:1	
FBgn0003391	AAEL012421	1:1	558662
FBgn0034577	AAEL013778	1:1	723030
FBgn0034578	AAEL013782	1:1	767648
FBgn0034579	AAEL013771	1:1	824788
FBgn0034580	AAEL003066	n:m	
FBgn0034580	AAEL003056	n:m	760490
FBgn0022700	AAEL003066	n:m	
FBgn0022700	AAEL003056	n:m	
FBgn0034583	AAEL007236	1:1	773030
FBgn0003748	AAEL009658	1:1	806002
FBgn0034585	AAEL012594	1:1	549318
FBgn0015721	AAEL012983	1:m	671368
FBgn0015721	AAEL013575	1:m	
FBgn0002736	AAEL011544	1:1	861946
FBgn0034590	AAEL010443	1:1	822853
FBgn0034592	AAEL014235	n:1	
FBgn0026582	AAEL013914	1:m	548967
FBgn0026582	AAEL005309	1:m	
FBgn0050389	AAEL000949	1:1	551924
FBgn0261067	AAEL000478	1:1	514884
FBgn0261850	AAEL000404	1:1	744143
FBgn0003162	AAEL002261	1:1	862582
FBgn0265191	AAEL014863	1:1	734341
FBgn0034605	AAEL014246	1:m	
FBgn0034605	AAEL014244	1:m	826995
FBgn0034606	AAEL011277	1:1	
FBgn0034611	AAEL003064	1:1	546923
FBgn0034612	AAEL013833	1:1	
FBgn0050392	AAEL004682	1:1	833078
FBgn0050390	AAEL013687	1:1	800123
FBgn0016726	AAEL004151	1:1	
FBgn0034614	AAEL005203	1:1	799839
FBgn0261554	AAEL008389	1:1	548747
FBgn0034618	AAEL009838	1:1	761401
FBgn0020306	AAEL001440	1:1	549668
FBgn0034623	AAEL006297	n:m	
FBgn0034623	AAEL010269	n:m	
FBgn0034623	AAEL011798	n:m	
FBgn0034623	AAEL002682	n:m	
FBgn0034623	AAEL004407	n:m	
FBgn0034624	AAEL006297	n:m	564265
FBgn0034624	AAEL010269	n:m	
FBgn0034624	AAEL011798	n:m	
FBgn0034624	AAEL002682	n:m	
FBgn0034624	AAEL004407	n:m	
FBgn0000395	AAEL001450	1:1	
