mouse_ID	human_ID
ENSMUSG00000098675	
ENSMUSG00000089245	
ENSMUSG00000064382	SNORA63
ENSMUSG00000073631	
ENSMUSG00000095453	
ENSMUSG00000087742	
ENSMUSG00000098490	
ENSMUSG00000092698	
ENSMUSG00000088124	RNU6-325P
ENSMUSG00000092814	
ENSMUSG00000095155	SNORD116-8
ENSMUSG00000095155	SNORD116-7
ENSMUSG00000095155	SNORD116-6
ENSMUSG00000095155	SNORD116-3
ENSMUSG00000095155	SNORD116-4
ENSMUSG00000095155	SNORD116-9
ENSMUSG00000095155	SNORD116-1
ENSMUSG00000095155	SNORD116-2
ENSMUSG00000095155	SNORD116-5
ENSMUSG00000096367	RNA5S13
ENSMUSG00000080613	
ENSMUSG00000088339	
ENSMUSG00000091695	RPL29
ENSMUSG00000089230	RNU7-126P
ENSMUSG00000065894	
ENSMUSG00000042041	C11orf86
ENSMUSG00000038128	CAMK4
ENSMUSG00000064541	RNU1-15P
ENSMUSG00000094605	
ENSMUSG00000077441	
ENSMUSG00000088040	RF00560
ENSMUSG00000088040	RF00560
ENSMUSG00000088040	RF00560
ENSMUSG00000099076	
ENSMUSG00000065527	MIR93
ENSMUSG00000065235	RNU6-663P
ENSMUSG00000092666	
ENSMUSG00000095070	
ENSMUSG00000093056	
ENSMUSG00000084504	
ENSMUSG00000069890	
ENSMUSG00000065571	
ENSMUSG00000095491	SNORD115-30
ENSMUSG00000095491	SNORD115-32
ENSMUSG00000095491	SNORD115-8
ENSMUSG00000095491	SNORD115-42
ENSMUSG00000095491	SNORD115-34
ENSMUSG00000095491	SNORD115-6
ENSMUSG00000095491	SNORD115-15
ENSMUSG00000095491	SNORD115-39
ENSMUSG00000095491	SNORD115-14
ENSMUSG00000095491	SNORD115-38
ENSMUSG00000095491	SNORD115-24
ENSMUSG00000093246	MIR3618
ENSMUSG00000092807	MIR199B
ENSMUSG00000095618	SNORD116-8
ENSMUSG00000095618	SNORD116-7
ENSMUSG00000095618	SNORD116-6
ENSMUSG00000095618	SNORD116-3
ENSMUSG00000095618	SNORD116-4
ENSMUSG00000095618	SNORD116-9
ENSMUSG00000095618	SNORD116-1
ENSMUSG00000095618	SNORD116-2
ENSMUSG00000095618	SNORD116-5
ENSMUSG00000088176	RN7SKP299
ENSMUSG00000077538	
ENSMUSG00000075024	
ENSMUSG00000099326	
ENSMUSG00000098407	
ENSMUSG00000078026	
ENSMUSG00000045027	PRSS22
ENSMUSG00000087921	RN7SKP253
ENSMUSG00000065596	
ENSMUSG00000077217	
ENSMUSG00000098476	
ENSMUSG00000077499	
ENSMUSG00000095712	
ENSMUSG00000024759	ATL3
ENSMUSG00000088615	
ENSMUSG00000084597	RN7SKP223
ENSMUSG00000064714	
ENSMUSG00000094572	
ENSMUSG00000024642	TLE4
ENSMUSG00000088270	
ENSMUSG00000098422	
ENSMUSG00000094528	
ENSMUSG00000049670	MORN4
ENSMUSG00000095205	SNORD93
ENSMUSG00000094641	
ENSMUSG00000065587	MIR34C
ENSMUSG00000077085	
ENSMUSG00000096278	
ENSMUSG00000089309	
ENSMUSG00000065208	SNORA4
ENSMUSG00000084682	RN7SKP109
ENSMUSG00000088192	
ENSMUSG00000025013	TLL2
ENSMUSG00000088704	
ENSMUSG00000088769	
ENSMUSG00000087993	
ENSMUSG00000098772	
ENSMUSG00000087850	
ENSMUSG00000024991	EIF3A
ENSMUSG00000116166	LBHD1
ENSMUSG00000065548	MIR29C
ENSMUSG00000095639	SNORD116-8
ENSMUSG00000095639	SNORD116-7
ENSMUSG00000095639	SNORD116-6
ENSMUSG00000095639	SNORD116-3
ENSMUSG00000095639	SNORD116-4
ENSMUSG00000095639	SNORD116-9
ENSMUSG00000095639	SNORD116-1
ENSMUSG00000095639	SNORD116-2
ENSMUSG00000095639	SNORD116-5
ENSMUSG00000064409	
ENSMUSG00000064977	RNU6-353P
ENSMUSG00000064977	RNU6-416P
ENSMUSG00000064977	RNU6-554P
ENSMUSG00000064977	RNU6-290P
ENSMUSG00000105814	
ENSMUSG00000077672	
ENSMUSG00000084742	
ENSMUSG00000024292	CYP4F2
ENSMUSG00000065061	
ENSMUSG00000094403	
ENSMUSG00000076407	
ENSMUSG00000099004	
ENSMUSG00000024502	JAKMIP2
ENSMUSG00000095944	
ENSMUSG00000096383	
ENSMUSG00000092907	
ENSMUSG00000025024	SMNDC1
ENSMUSG00000065055	
ENSMUSG00000010663	FADS1
ENSMUSG00000096305	SNORD116-8
ENSMUSG00000096305	SNORD116-7
ENSMUSG00000096305	SNORD116-6
ENSMUSG00000096305	SNORD116-3
ENSMUSG00000096305	SNORD116-4
ENSMUSG00000096305	SNORD116-9
ENSMUSG00000096305	SNORD116-1
ENSMUSG00000096305	SNORD116-2
ENSMUSG00000096305	SNORD116-5
ENSMUSG00000096341	
ENSMUSG00000024524	GNAL
ENSMUSG00000024740	DDB1
ENSMUSG00000084660	
ENSMUSG00000105182	
ENSMUSG00000064916	
ENSMUSG00000065457	
ENSMUSG00000095723	
ENSMUSG00000077769	
ENSMUSG00000098518	
ENSMUSG00000095023	
ENSMUSG00000092819	SNORA13
ENSMUSG00000093187	
ENSMUSG00000088200	
ENSMUSG00000080668	
ENSMUSG00000095165	
ENSMUSG00000096624	
ENSMUSG00000024519	CPLX4
ENSMUSG00000093900	
ENSMUSG00000099080	
ENSMUSG00000064408	
ENSMUSG00000064853	SNORA38
ENSMUSG00000070099	
ENSMUSG00000092124	
ENSMUSG00000077246	
ENSMUSG00000093905	
ENSMUSG00000092871	
ENSMUSG00000088856	SNORA48B
ENSMUSG00000088856	RF00554
ENSMUSG00000088856	RF00554
ENSMUSG00000088856	RF00554
ENSMUSG00000088856	RF00554
ENSMUSG00000088856	RF00554
ENSMUSG00000088856	SNORA48
ENSMUSG00000088856	RF00554
ENSMUSG00000088856	RF00554
ENSMUSG00000088856	RF00554
ENSMUSG00000088856	RF00554
ENSMUSG00000088856	RF00554
ENSMUSG00000088856	RF00554
ENSMUSG00000084666	
ENSMUSG00000093937	
ENSMUSG00000054905	CSTA
ENSMUSG00000094190	
ENSMUSG00000075893	
ENSMUSG00000078035	
ENSMUSG00000077196	
ENSMUSG00000088824	
ENSMUSG00000098686	
ENSMUSG00000065564	
ENSMUSG00000076014	
ENSMUSG00000095431	RNU6-116P
ENSMUSG00000056885	
ENSMUSG00000052779	
ENSMUSG00000093291	
ENSMUSG00000077537	
ENSMUSG00000105723	
ENSMUSG00000095705	
ENSMUSG00000065636	
ENSMUSG00000094888	SNORD115-30
ENSMUSG00000094888	SNORD115-32
ENSMUSG00000094888	SNORD115-8
ENSMUSG00000094888	SNORD115-42
ENSMUSG00000094888	SNORD115-34
ENSMUSG00000094888	SNORD115-6
ENSMUSG00000094888	SNORD115-15
ENSMUSG00000094888	SNORD115-39
ENSMUSG00000094888	SNORD115-14
ENSMUSG00000094888	SNORD115-38
ENSMUSG00000094888	SNORD115-24
ENSMUSG00000088233	RF00092
ENSMUSG00000094815	RF00421
ENSMUSG00000089190	SNORA48B
ENSMUSG00000089190	RF00554
ENSMUSG00000089190	RF00554
ENSMUSG00000089190	RF00554
ENSMUSG00000089190	RF00554
ENSMUSG00000089190	RF00554
ENSMUSG00000089190	SNORA48
ENSMUSG00000089190	RF00554
ENSMUSG00000089190	RF00554
ENSMUSG00000089190	RF00554
ENSMUSG00000089190	RF00554
ENSMUSG00000089190	RF00554
ENSMUSG00000089190	RF00554
ENSMUSG00000035692	ISG15
ENSMUSG00000073807	
ENSMUSG00000077110	
ENSMUSG00000064727	
ENSMUSG00000098413	
ENSMUSG00000094304	
ENSMUSG00000076382	
ENSMUSG00000077096	
ENSMUSG00000064391	RNU6-817P
ENSMUSG00000087943	
ENSMUSG00000078984	
ENSMUSG00000084674	RN7SKP145
ENSMUSG00000084674	RN7SKP159
ENSMUSG00000098710	
ENSMUSG00000094270	RNA5S12
ENSMUSG00000078620	
ENSMUSG00000094389	SNORD116-8
ENSMUSG00000094389	SNORD116-7
ENSMUSG00000094389	SNORD116-6
ENSMUSG00000094389	SNORD116-3
ENSMUSG00000094389	SNORD116-4
ENSMUSG00000094389	SNORD116-9
ENSMUSG00000094389	SNORD116-1
ENSMUSG00000094389	SNORD116-2
ENSMUSG00000094389	SNORD116-5
ENSMUSG00000088754	RNU6-184P
ENSMUSG00000088754	RNU6-109P
ENSMUSG00000094438	SNORD115-30
ENSMUSG00000094438	SNORD115-32
ENSMUSG00000094438	SNORD115-8
ENSMUSG00000094438	SNORD115-42
ENSMUSG00000094438	SNORD115-34
ENSMUSG00000094438	SNORD115-6
ENSMUSG00000094438	SNORD115-15
ENSMUSG00000094438	SNORD115-39
ENSMUSG00000094438	SNORD115-14
ENSMUSG00000094438	SNORD115-38
ENSMUSG00000094438	SNORD115-24
ENSMUSG00000095108	
ENSMUSG00000075224	LRRC55
ENSMUSG00000088902	
ENSMUSG00000074837	
ENSMUSG00000094937	
ENSMUSG00000096683	SNORD115-30
ENSMUSG00000096683	SNORD115-32
ENSMUSG00000096683	SNORD115-8
ENSMUSG00000096683	SNORD115-42
ENSMUSG00000096683	SNORD115-34
ENSMUSG00000096683	SNORD115-6
ENSMUSG00000096683	SNORD115-15
ENSMUSG00000096683	SNORD115-39
ENSMUSG00000096683	SNORD115-14
ENSMUSG00000096683	SNORD115-38
ENSMUSG00000096683	SNORD115-24
ENSMUSG00000088954	RPPH1-3P
ENSMUSG00000088954	RPPH1
ENSMUSG00000094603	
ENSMUSG00000089023	RF00322
ENSMUSG00000093306	
ENSMUSG00000089590	RNU7-126P
ENSMUSG00000095787	
ENSMUSG00000096182	RNU6-54P
ENSMUSG00000096182	RNU6-518P
ENSMUSG00000079024	
ENSMUSG00000096635	
ENSMUSG00000089234	RN7SKP43
ENSMUSG00000084530	RF01953
ENSMUSG00000095003	
ENSMUSG00000095769	
ENSMUSG00000076180	
ENSMUSG00000070235	RF00019
ENSMUSG00000070235	RF00019
ENSMUSG00000077643	
ENSMUSG00000024697	GNA14
ENSMUSG00000093922	
ENSMUSG00000064722	SNORA44
ENSMUSG00000099158	
ENSMUSG00000099214	
ENSMUSG00000053615	
ENSMUSG00000064433	RF00019
ENSMUSG00000087718	
ENSMUSG00000065483	
ENSMUSG00000093269	
ENSMUSG00000006464	BBS1
ENSMUSG00000006464	AP002748.4
ENSMUSG00000093231	
ENSMUSG00000093073	MIR124-2
ENSMUSG00000090863	
ENSMUSG00000076312	
ENSMUSG00000092747	
ENSMUSG00000088060	SNORA48B
ENSMUSG00000088060	RF00554
ENSMUSG00000088060	RF00554
ENSMUSG00000088060	RF00554
ENSMUSG00000088060	RF00554
ENSMUSG00000088060	RF00554
ENSMUSG00000088060	SNORA48
ENSMUSG00000088060	RF00554
ENSMUSG00000088060	RF00554
ENSMUSG00000088060	RF00554
ENSMUSG00000088060	RF00554
ENSMUSG00000088060	RF00554
ENSMUSG00000088060	RF00554
ENSMUSG00000088458	RNU6-1262P
ENSMUSG00000088458	RNU6-875P
ENSMUSG00000088458	RNU6-232P
ENSMUSG00000088458	RNU6-1009P
ENSMUSG00000088458	RNU6-755P
ENSMUSG00000088458	RF00026
ENSMUSG00000088458	RNU6-911P
ENSMUSG00000088458	RNU6-201P
ENSMUSG00000077184	
ENSMUSG00000075903	
ENSMUSG00000064954	RNU6-1215P
ENSMUSG00000064954	RNU6-169P
ENSMUSG00000064954	RNU6-839P
ENSMUSG00000064728	
ENSMUSG00000094408	RNU6-277P
ENSMUSG00000075289	CARNS1
ENSMUSG00000077795	
ENSMUSG00000035179	PPP1R32
ENSMUSG00000064840	
ENSMUSG00000065935	
ENSMUSG00000080363	
ENSMUSG00000093241	
ENSMUSG00000089609	
ENSMUSG00000089560	
ENSMUSG00000088711	
ENSMUSG00000105569	
ENSMUSG00000092668	
ENSMUSG00000095379	
ENSMUSG00000064510	
ENSMUSG00000084620	
ENSMUSG00000065728	
ENSMUSG00000088983	
ENSMUSG00000076304	
ENSMUSG00000094842	
ENSMUSG00000089601	RF00001
ENSMUSG00000077554	
ENSMUSG00000033053	C9orf135
ENSMUSG00000033417	CACUL1
ENSMUSG00000077402	
ENSMUSG00000093443	RF00285
ENSMUSG00000088484	
ENSMUSG00000077504	RNU6-838P
ENSMUSG00000065367	
ENSMUSG00000096731	
ENSMUSG00000094847	SNORD115-30
ENSMUSG00000094847	SNORD115-32
ENSMUSG00000094847	SNORD115-8
ENSMUSG00000094847	SNORD115-42
ENSMUSG00000094847	SNORD115-34
ENSMUSG00000094847	SNORD115-6
ENSMUSG00000094847	SNORD115-15
ENSMUSG00000094847	SNORD115-39
ENSMUSG00000094847	SNORD115-14
ENSMUSG00000094847	SNORD115-38
ENSMUSG00000094847	SNORD115-24
ENSMUSG00000088437	
ENSMUSG00000065083	
ENSMUSG00000064579	
ENSMUSG00000076041	
ENSMUSG00000099096	
ENSMUSG00000098813	SNORA21B
ENSMUSG00000096212	
ENSMUSG00000089358	
ENSMUSG00000098824	
ENSMUSG00000065410	
ENSMUSG00000094890	SNORD116-8
ENSMUSG00000094890	SNORD116-7
ENSMUSG00000094890	SNORD116-6
ENSMUSG00000094890	SNORD116-3
ENSMUSG00000094890	SNORD116-4
ENSMUSG00000094890	SNORD116-9
ENSMUSG00000094890	SNORD116-1
ENSMUSG00000094890	SNORD116-2
ENSMUSG00000094890	SNORD116-5
ENSMUSG00000089278	
ENSMUSG00000098350	
ENSMUSG00000093280	
ENSMUSG00000088813	RN7SKP18
ENSMUSG00000088813	RN7SKP51
ENSMUSG00000065804	
ENSMUSG00000080463	RF00612
ENSMUSG00000099237	
ENSMUSG00000062456	
ENSMUSG00000062376	BORCS7
ENSMUSG00000062376	BORCS7-ASMT
ENSMUSG00000092986	RF00017
ENSMUSG00000092986	RF00017
ENSMUSG00000092986	RN7SL73P
ENSMUSG00000092986	RF00017
ENSMUSG00000092986	RF00017
ENSMUSG00000092986	RF00017
ENSMUSG00000092986	RF00017
ENSMUSG00000092986	RF00017
ENSMUSG00000092986	RF00017
ENSMUSG00000092986	RF00017
ENSMUSG00000092986	RF00017
ENSMUSG00000092986	RF00017
ENSMUSG00000092986	RF00017
ENSMUSG00000092986	RF00017
ENSMUSG00000092986	RF00017
ENSMUSG00000092986	RF00017
ENSMUSG00000092986	RF00017
ENSMUSG00000092986	RF00017
ENSMUSG00000092986	RF00017
ENSMUSG00000072768	
ENSMUSG00000080473	
ENSMUSG00000096339	RNU6-18P
ENSMUSG00000096339	RNU6-17P
ENSMUSG00000096352	
ENSMUSG00000077574	RNU6-47P
ENSMUSG00000089542	SNORD10
ENSMUSG00000088761	
ENSMUSG00000065096	
ENSMUSG00000088257	RF00560
ENSMUSG00000088257	RF00560
ENSMUSG00000088257	RF00560
ENSMUSG00000088533	
ENSMUSG00000088335	SNORA25B
ENSMUSG00000093499	
ENSMUSG00000097821	
ENSMUSG00000095076	
ENSMUSG00000032191	BCL2L10
ENSMUSG00000095504	
ENSMUSG00000084564	
ENSMUSG00000093039	
ENSMUSG00000105379	
ENSMUSG00000076313	
ENSMUSG00000024870	RAB1B
ENSMUSG00000087929	
ENSMUSG00000088420	RF00156
ENSMUSG00000089317	SNORD123
ENSMUSG00000106264	
ENSMUSG00000088833	
ENSMUSG00000104848	SNORA17A
ENSMUSG00000098622	
ENSMUSG00000091007	
ENSMUSG00000092706	
ENSMUSG00000087708	RNU1-22P
ENSMUSG00000091028	
ENSMUSG00000093044	
ENSMUSG00000095266	PRDX2
ENSMUSG00000077836	
ENSMUSG00000070263	RNU5F-6P
ENSMUSG00000070263	RNU5B-6P
ENSMUSG00000088157	RPPH1-3P
ENSMUSG00000088157	RPPH1
ENSMUSG00000077749	
ENSMUSG00000095652	
ENSMUSG00000094837	SNORD116-8
ENSMUSG00000094837	SNORD116-7
ENSMUSG00000094837	SNORD116-6
ENSMUSG00000094837	SNORD116-3
ENSMUSG00000094837	SNORD116-4
ENSMUSG00000094837	SNORD116-9
ENSMUSG00000094837	SNORD116-1
ENSMUSG00000094837	SNORD116-2
ENSMUSG00000094837	SNORD116-5
ENSMUSG00000077703	
ENSMUSG00000098395	RF01877
ENSMUSG00000077042	
ENSMUSG00000088177	RN7SKP244
ENSMUSG00000095671	SNORD115-30
ENSMUSG00000095671	SNORD115-32
ENSMUSG00000095671	SNORD115-8
ENSMUSG00000095671	SNORD115-42
ENSMUSG00000095671	SNORD115-34
ENSMUSG00000095671	SNORD115-6
ENSMUSG00000095671	SNORD115-15
ENSMUSG00000095671	SNORD115-39
ENSMUSG00000095671	SNORD115-14
ENSMUSG00000095671	SNORD115-38
ENSMUSG00000095671	SNORD115-24
ENSMUSG00000034339	CSTA
ENSMUSG00000071604	FAM189A2
ENSMUSG00000034616	SSH3
ENSMUSG00000098482	
ENSMUSG00000088515	RF00560
ENSMUSG00000088515	RF00560
ENSMUSG00000088515	RF00560
ENSMUSG00000094659	
ENSMUSG00000089409	
ENSMUSG00000105908	
ENSMUSG00000096120	
ENSMUSG00000094386	
ENSMUSG00000089549	RNU1-24P
ENSMUSG00000087963	SNORA84
ENSMUSG00000105635	
ENSMUSG00000098436	
ENSMUSG00000080330	
ENSMUSG00000050945	ZNF438
ENSMUSG00000077682	
ENSMUSG00000092998	
ENSMUSG00000093355	
ENSMUSG00000088187	
ENSMUSG00000087946	
ENSMUSG00000064397	RN7SKP176
ENSMUSG00000089029	
ENSMUSG00000064655	
ENSMUSG00000069324	BHMT
ENSMUSG00000098767	RF02179
ENSMUSG00000094003	
ENSMUSG00000093173	
ENSMUSG00000088326	RN7SKP43
ENSMUSG00000095209	
ENSMUSG00000065044	
ENSMUSG00000088605	
ENSMUSG00000055795	
ENSMUSG00000095224	
ENSMUSG00000093170	
ENSMUSG00000098786	
ENSMUSG00000065273	SNORD117
ENSMUSG00000065452	
ENSMUSG00000065482	
ENSMUSG00000089468	RNU7-126P
ENSMUSG00000064556	
ENSMUSG00000084474	RNU2-50P
ENSMUSG00000077652	
ENSMUSG00000087847	SCARNA13
ENSMUSG00000097221	
ENSMUSG00000099235	RF01876
ENSMUSG00000095693	
ENSMUSG00000003559	AS3MT
ENSMUSG00000098752	
ENSMUSG00000106642	
ENSMUSG00000053121	
ENSMUSG00000088566	
ENSMUSG00000088982	RNU6-534P
ENSMUSG00000088994	
ENSMUSG00000065802	RNU6-329P
ENSMUSG00000093403	
ENSMUSG00000084485	
ENSMUSG00000090317	
ENSMUSG00000098345	
ENSMUSG00000055072	
ENSMUSG00000099135	RF00409
ENSMUSG00000077420	
ENSMUSG00000089125	RNU6-62P
ENSMUSG00000088010	
ENSMUSG00000084601	
ENSMUSG00000036225	KCTD1
ENSMUSG00000095943	
ENSMUSG00000077613	
ENSMUSG00000065585	
ENSMUSG00000098963	RF01887
ENSMUSG00000098376	
ENSMUSG00000045506	
ENSMUSG00000096037	
ENSMUSG00000105878	
ENSMUSG00000065778	SNORA55
ENSMUSG00000095757	
ENSMUSG00000092719	
ENSMUSG00000089292	RNU6-313P
ENSMUSG00000098285	
ENSMUSG00000066990	
ENSMUSG00000068466	
ENSMUSG00000024754	CEMIP2
ENSMUSG00000084442	RNU6-1010P
ENSMUSG00000096586	
ENSMUSG00000084706	RN7SKP99
ENSMUSG00000098526	RF01965
ENSMUSG00000098756	
ENSMUSG00000076144	
ENSMUSG00000098344	
ENSMUSG00000077696	
ENSMUSG00000065289	SNORD56
ENSMUSG00000080561	
ENSMUSG00000093932	RNU6-1321P
ENSMUSG00000077698	SNORD12
ENSMUSG00000095330	
ENSMUSG00000064624	
ENSMUSG00000077281	
ENSMUSG00000096915	
ENSMUSG00000070203	
ENSMUSG00000084532	
ENSMUSG00000084684	
ENSMUSG00000094038	SNORD115-30
ENSMUSG00000094038	SNORD115-32
ENSMUSG00000094038	SNORD115-8
ENSMUSG00000094038	SNORD115-42
ENSMUSG00000094038	SNORD115-34
ENSMUSG00000094038	SNORD115-6
ENSMUSG00000094038	SNORD115-15
ENSMUSG00000094038	SNORD115-39
ENSMUSG00000094038	SNORD115-14
ENSMUSG00000094038	SNORD115-38
ENSMUSG00000094038	SNORD115-24
ENSMUSG00000064400	
ENSMUSG00000089033	
ENSMUSG00000077710	
ENSMUSG00000095738	RNU5B-1
ENSMUSG00000076121	
ENSMUSG00000098299	
ENSMUSG00000087911	RNU6-205P
ENSMUSG00000087911	RNU6-906P
ENSMUSG00000105768	
ENSMUSG00000099060	
ENSMUSG00000074026	
ENSMUSG00000096017	SNORD116-8
ENSMUSG00000096017	SNORD116-7
ENSMUSG00000096017	SNORD116-6
ENSMUSG00000096017	SNORD116-3
ENSMUSG00000096017	SNORD116-4
ENSMUSG00000096017	SNORD116-9
ENSMUSG00000096017	SNORD116-1
ENSMUSG00000096017	SNORD116-2
ENSMUSG00000096017	SNORD116-5
ENSMUSG00000065280	SNORD28
ENSMUSG00000065280	SNORD28B
ENSMUSG00000065280	SNORA108
ENSMUSG00000024346	PFDN1
ENSMUSG00000074213	
ENSMUSG00000092806	
ENSMUSG00000064901	SNORA21
ENSMUSG00000065013	
ENSMUSG00000065374	
ENSMUSG00000084459	SNORD114-12
ENSMUSG00000088541	SNORA48B
ENSMUSG00000088541	RF00554
ENSMUSG00000088541	RF00554
ENSMUSG00000088541	RF00554
ENSMUSG00000088541	RF00554
ENSMUSG00000088541	RF00554
ENSMUSG00000088541	SNORA48
ENSMUSG00000088541	RF00554
ENSMUSG00000088541	RF00554
ENSMUSG00000088541	RF00554
ENSMUSG00000088541	RF00554
ENSMUSG00000088541	RF00554
ENSMUSG00000088541	RF00554
ENSMUSG00000077474	
ENSMUSG00000088695	RF00156
ENSMUSG00000088695	RF00156
ENSMUSG00000088695	RF00156
ENSMUSG00000088695	RF00156
ENSMUSG00000088695	RF00156
ENSMUSG00000088695	RF00156
ENSMUSG00000105196	MIR142
ENSMUSG00000094831	SNORD116-8
ENSMUSG00000094831	SNORD116-7
ENSMUSG00000094831	SNORD116-6
ENSMUSG00000094831	SNORD116-3
ENSMUSG00000094831	SNORD116-4
ENSMUSG00000094831	SNORD116-9
ENSMUSG00000094831	SNORD116-1
ENSMUSG00000094831	SNORD116-2
ENSMUSG00000094831	SNORD116-5
ENSMUSG00000096076	
ENSMUSG00000098628	RF02271
ENSMUSG00000088787	RNU6-322P
ENSMUSG00000088787	RNU6-941P
ENSMUSG00000088787	RNU6-146P
ENSMUSG00000024764	NAA40
ENSMUSG00000087815	RNU6-956P
ENSMUSG00000088077	
ENSMUSG00000070717	
ENSMUSG00000088710	
ENSMUSG00000094131	
ENSMUSG00000089021	
ENSMUSG00000096053	
ENSMUSG00000106479	
ENSMUSG00000099012	
ENSMUSG00000104740	
ENSMUSG00000098504	
ENSMUSG00000106409	
ENSMUSG00000077447	RF00560
ENSMUSG00000077447	RF00560
ENSMUSG00000077447	RF00560
ENSMUSG00000106242	
ENSMUSG00000094473	RNU6-1124P
ENSMUSG00000065381	RF00026
ENSMUSG00000095269	
ENSMUSG00000065050	
ENSMUSG00000077980	
ENSMUSG00000064551	
ENSMUSG00000088749	RN7SKP3
ENSMUSG00000084518	
ENSMUSG00000088658	RNU6-128P
ENSMUSG00000088658	RF00026
ENSMUSG00000088658	RNU6-1317P
ENSMUSG00000065617	MIR323A
ENSMUSG00000076218	
ENSMUSG00000064634	SNORA1
ENSMUSG00000064634	SNORA1B
ENSMUSG00000064634	RF00408
ENSMUSG00000064634	RF00408
ENSMUSG00000064634	RF00408
ENSMUSG00000084461	RNU2-6P
ENSMUSG00000080536	
ENSMUSG00000064621	
ENSMUSG00000065248	RF00421
ENSMUSG00000084732	
ENSMUSG00000065569	MIR137
ENSMUSG00000064574	
ENSMUSG00000077368	
ENSMUSG00000076458	
ENSMUSG00000065493	
ENSMUSG00000105621	
ENSMUSG00000065727	RNU6-672P
ENSMUSG00000065583	MIR218-2
ENSMUSG00000099073	RF02150
ENSMUSG00000065685	RNU6-1104P
ENSMUSG00000077445	
ENSMUSG00000077342	
ENSMUSG00000088999	
ENSMUSG00000105214	
ENSMUSG00000077462	
ENSMUSG00000105367	
ENSMUSG00000095734	SNORD116-8
ENSMUSG00000095734	SNORD116-7
ENSMUSG00000095734	SNORD116-6
ENSMUSG00000095734	SNORD116-3
ENSMUSG00000095734	SNORD116-4
ENSMUSG00000095734	SNORD116-9
ENSMUSG00000095734	SNORD116-1
ENSMUSG00000095734	SNORD116-2
ENSMUSG00000095734	SNORD116-5
ENSMUSG00000088281	
ENSMUSG00000076399	
ENSMUSG00000089218	RNU6-1326P
ENSMUSG00000087896	RNU6-925P
ENSMUSG00000087896	RNU6-167P
ENSMUSG00000105002	
ENSMUSG00000089244	
ENSMUSG00000077278	RF00560
ENSMUSG00000077278	RF00560
ENSMUSG00000077278	RF00560
ENSMUSG00000077572	
ENSMUSG00000064739	
ENSMUSG00000070150	
ENSMUSG00000070081	
ENSMUSG00000064620	RF00421
ENSMUSG00000084629	RNU6-854P
ENSMUSG00000084629	RNU6-1040P
ENSMUSG00000087912	SNORD19B
ENSMUSG00000064751	SNORD46
ENSMUSG00000064751	RF00218
ENSMUSG00000064751	RF00218
ENSMUSG00000071650	GANAB
ENSMUSG00000089326	
ENSMUSG00000088147	
ENSMUSG00000080437	RNU6ATAC15P
ENSMUSG00000080437	RNU6ATAC32P
ENSMUSG00000098626	RF02110
ENSMUSG00000088980	
ENSMUSG00000088353	
ENSMUSG00000088669	
ENSMUSG00000096186	
ENSMUSG00000088943	
ENSMUSG00000098929	
ENSMUSG00000087891	RN7SKP28
ENSMUSG00000093021	
ENSMUSG00000080580	
ENSMUSG00000096692	
ENSMUSG00000094710	
ENSMUSG00000099186	
ENSMUSG00000088957	RNU6-607P
ENSMUSG00000088957	RNU6-410P
ENSMUSG00000088972	
ENSMUSG00000089153	
ENSMUSG00000084511	
ENSMUSG00000094514	SP100
ENSMUSG00000089080	RNU6-506P
ENSMUSG00000087859	
ENSMUSG00000065262	RF00421
ENSMUSG00000089589	SNORA48B
ENSMUSG00000089589	RF00554
ENSMUSG00000089589	RF00554
ENSMUSG00000089589	RF00554
ENSMUSG00000089589	RF00554
ENSMUSG00000089589	RF00554
ENSMUSG00000089589	SNORA48
ENSMUSG00000089589	RF00554
ENSMUSG00000089589	RF00554
ENSMUSG00000089589	RF00554
ENSMUSG00000089589	RF00554
ENSMUSG00000089589	RF00554
ENSMUSG00000089589	RF00554
ENSMUSG00000071661	ZBTB3
ENSMUSG00000098765	
ENSMUSG00000089187	
ENSMUSG00000064766	
ENSMUSG00000093830	SNORD115-30
ENSMUSG00000093830	SNORD115-32
ENSMUSG00000093830	SNORD115-8
ENSMUSG00000093830	SNORD115-42
ENSMUSG00000093830	SNORD115-34
ENSMUSG00000093830	SNORD115-6
ENSMUSG00000093830	SNORD115-15
ENSMUSG00000093830	SNORD115-39
ENSMUSG00000093830	SNORD115-14
ENSMUSG00000093830	SNORD115-38
ENSMUSG00000093830	SNORD115-24
ENSMUSG00000078027	
ENSMUSG00000077021	
ENSMUSG00000077039	
ENSMUSG00000095228	
ENSMUSG00000088623	
ENSMUSG00000077493	
ENSMUSG00000077565	SNORD12B
ENSMUSG00000095536	
ENSMUSG00000088063	
ENSMUSG00000084559	
ENSMUSG00000096346	RNU6-502P
ENSMUSG00000096346	RNU6-430P
ENSMUSG00000064428	RNU6-842P
ENSMUSG00000087777	RNU6-762P
ENSMUSG00000089507	
ENSMUSG00000093004	
ENSMUSG00000077392	
ENSMUSG00000077802	
ENSMUSG00000070101	
ENSMUSG00000094452	
ENSMUSG00000088472	
ENSMUSG00000094537	
ENSMUSG00000092953	
ENSMUSG00000064685	
ENSMUSG00000040065	MPEG1
ENSMUSG00000094218	SNORD116-8
ENSMUSG00000094218	SNORD116-7
ENSMUSG00000094218	SNORD116-6
ENSMUSG00000094218	SNORD116-3
