ID	ZT00	ZT03	ZT06	ZT09	ZT12	ZT15	ZT18	ZT21
FBgn0028487	31.213	36.477	40.206	31.603	29.032	21.916	28.322	25.381
FBgn0028491	15.655	11.699	57.468	16.174	15.607	12.435	17.084	20.535
FBgn0028491	8.554	6.427	33.001	9.317	8.964	2.014	9.102	12.161
FBgn0028494	158.993	174.637	45.43	240.782	197.631	56.636	184.926	166.374
FBgn0028494	169.959	185.621	49.274	253.261	210.24	63.459	189.651	173.151
FBgn0028494	129.826	144.238	35.783	199.506	165.242	43.168	160.338	141.605
FBgn0028496	13.349	15.926	3.077	24.752	17.032	0.5	21.102	20.249
FBgn0028496	14.196	16.788	2.853	23.979	17.701	2.527	20.843	20.266
FBgn0028496	14.362	17.02	2.886	24.217	17.967	2.492	21.076	20.517
FBgn0028497	56.181	56.333	19.171	68.598	55.336	26.208	57.337	53.615
FBgn0028497	49.998	49.945	16.982	61.337	49.094	23.292	50.974	47.535
FBgn0028499	15.722	15.996	4.466	18.261	15.44	6.773	16.456	15.611
FBgn0028499	15.66	15.804	4.493	18.186	15.421	6.815	16.427	15.579
FBgn0028500	19.065	19.323	14.682	20.754	18.216	10.391	20.225	20.288
FBgn0028507	16.548	19.559	15.24	26.468	19.382	21.165	18.833	19.487
FBgn0028507	15.356	18.139	13.867	24.084	17.892	19.534	17.477	17.924
FBgn0028509	27.079	27.97	18.384	27.68	30.798	6.423	23.697	22.21
FBgn0028513	0	0	111.051	0	0	0	0	0
FBgn0028515	47.164	43.16	52.895	37.39	45.078	53.059	40.926	38.857
FBgn0028517	0	0	0	0	0	0	0	0
FBgn0028518	0	0	11.434	0	0	0.209	0	0.122
FBgn0028519	10.67	32.013	4.95	1.327	12.083	0.217	12.342	3.337
FBgn0028523	26.856	24.132	7.058	16.538	22.549	28.687	21.069	19.522
FBgn0028525	1.327	1.338	1.063	1.077	1.013	4.655	0.824	0.689
FBgn0028526	369.459	291.315	317.548	204.611	238.633	407.237	503.93	468.415
FBgn0028527	73.698	64.146	54.856	58.807	52.55	16.711	48.369	55.77
FBgn0028527	76.719	66.597	56.669	59.739	54.472	22.727	50.644	58.081
FBgn0028527	63.735	56.088	46.131	50.75	45.692	16.554	42.613	48.627
FBgn0028532	0	0	32.619	0	0.087	0	0.099	0.065
FBgn0028533	0.096	0.05	142.695	0.45	0.137	0.442	0	0.051
FBgn0028537	0	0	0	0	0	0	0	0
FBgn0028537	0	0	0	0	0	0	0	0
FBgn0028538	16.528	16.722	22.055	21.431	17.963	7.566	20.563	17.94
FBgn0028540	31.666	38.741	61.208	19.392	24.883	19.533	31.449	26.849
FBgn0028541	28.106	30.538	25.979	31.731	29.102	22.073	29.294	27.459
FBgn0028542	32.608	26.13	13.257	8.249	18.977	16.856	16.979	21.156
FBgn0028543	309.398	233.831	194.195	143.413	188.584	320.997	212.503	243.472
FBgn0028546	20.665	26.315	32.152	23.276	21.25	22.129	20.819	21.153
FBgn0028550	12.152	8.459	7.242	42.152	16.01	16.596	9.94	8.967
FBgn0028554	22.978	24.436	10.222	27.778	25.458	10.97	26.891	25.337
FBgn0028560	0	0	50.947	0.3	0	0	0.052	0
FBgn0028561	0.065	0.068	16.965	0	0.047	0.302	0.16	0.141
FBgn0028561	0.065	0.068	16.879	0	0.046	0.301	0.16	0.14
FBgn0028563	4.383	5.113	24.834	6.065	14.635	6.952	8.471	12.594
FBgn0028567	0.138	0.072	166.835	0	0	0	0.225	0.074
FBgn0028569	0	0.081	25.874	0	0.222	0	0.254	0.25
FBgn0028570	0	0	30.061	0	0	0	0	0.117
FBgn0028572	96.143	103.518	38.061	103.09	84.263	61.97	89.323	101.914
FBgn0028572	83.372	89.493	34.718	88.22	72.945	52.927	77.105	88.057
FBgn0028572	93.598	101.656	36.637	100.437	81.792	62.736	87.804	100.315
FBgn0028573	0.131	0.166	0.201	0.263	0.16	0	0.153	0.171
FBgn0028577	153.568	164.395	69.356	174.963	152.021	53.446	138.776	136.291
FBgn0028577	90.459	97.488	39.406	101.507	88.601	28.099	85.379	81.84
FBgn0028577	155.879	166.661	70.37	177.114	154.056	54.475	140.92	138.034
FBgn0028577	150.764	161.088	67.934	170.879	148.776	52.139	136.735	133.27
FBgn0028577	139.11	149.724	62.337	158.639	137.929	47.014	127.073	124.216
FBgn0028577	153.027	163.565	69.064	174.358	151.332	53.14	138.155	135.647
FBgn0028579	14.66	16.579	27.678	16.187	15.602	7.163	15.566	16.501
FBgn0028582	69.429	79.746	49.736	92.077	73.374	37.012	84.497	71.974
FBgn0028582	70.61	82.21	48.301	98.03	74.877	34.159	87.068	73.047
FBgn0028582	73.576	86.403	49.626	106.737	77.958	29.978	90.987	75.732
FBgn0028582	73.767	85.528	49.238	105.452	77.825	33.88	90.192	75.748
FBgn0028582	71.758	83.218	52.444	96.867	76.007	33.555	87.58	73.995
FBgn0028582	73.045	84.694	50.178	101.718	77.273	34.774	89.296	75.015
FBgn0028582	51.327	59.468	35.332	71.472	54.334	24.621	62.652	52.63
FBgn0028582	72.584	83.088	52.316	97.115	76.738	38.296	87.742	74.738
FBgn0028583	24.234	17.366	2296.411	20.422	10.072	26.751	7.692	19.257
FBgn0028622	34.724	28.6	20.112	32.031	29.001	16.131	19.278	23.842
FBgn0028644	3.241	4.467	0.228	4.171	4.344	0	5.526	4.784
FBgn0028645	6.901	8.238	0.526	7.278	7.732	5.684	8.046	8.127
FBgn0028646	104.147	83.999	90.982	98.757	150.912	32.545	47.266	71.01
FBgn0028646	99.384	80.617	85.784	90.042	143.45	65.136	45.156	67.557
FBgn0028646	94.422	77.067	81.189	86.491	134.815	63.434	43.916	64.656
FBgn0028647	4.892	5.035	3.126	5.385	4.454	2.074	5.8	5.068
FBgn0028648	24.577	19.129	18.981	22.467	18.151	53.883	20.333	21.374
FBgn0028658	1.806	2.376	1.367	2.955	3.195	1.452	2.761	2.618
FBgn0028662	210.338	214.118	269.433	211.489	214.812	188.152	203.853	186.691
FBgn0028668	0	0	7.508	0	0	0	0	0
FBgn0028669	0	0	15.06	0	0	0	0	0.02
FBgn0028670	52.493	47.4	128.775	45.212	48.489	32.96	49.214	56.715
FBgn0028671	120.781	127.881	62.253	127.797	135.456	73.022	118.708	121.487
FBgn0028671	116.607	123.107	59.912	124.658	130.654	71.413	113.983	116.313
FBgn0028671	122.139	129.38	62.93	129.443	136.971	74.058	120.014	122.674
FBgn0028671	115.983	122.402	59.553	123.933	129.641	70.449	113.36	115.729
FBgn0028671	121.245	128.301	61.683	130.231	135.37	72.625	119.409	121.486
FBgn0028671	115.848	122.183	58.765	125.508	129.227	70.08	113.512	115.285
FBgn0028671	121.208	128.342	62.409	128.406	135.601	72.897	119.081	121.771
FBgn0028671	121.928	129.156	62.821	129.219	136.734	73.93	119.806	122.462
FBgn0028675	1.187	1.068	1.566	0.606	0.695	0.066	1.112	0.946
FBgn0028684	262.407	290.448	208.862	146.951	264.764	1167.216	230.416	235.633
FBgn0028685	65.065	60.817	111.95	61.962	73.252	63.164	60.691	62.556
FBgn0028687	98.517	90.123	157.664	99.124	101.111	101.479	93.632	97.784
FBgn0028689	94.854	89.407	180.435	73.057	88.069	37.506	93.2	94.675
FBgn0028690	44.047	46.627	76.163	39.757	50.291	46.618	49.405	44.941
FBgn0028691	51.697	56.902	94.445	41.086	56.501	58.939	55.307	56.933
FBgn0028692	45.191	43.164	93.947	46.18	52.848	41.205	48.549	45.498
FBgn0028695	39.204	40.795	80.155	42.163	50.024	27.301	47.31	44.21
FBgn0028697	976.025	988.144	930.213	657.551	852.161	1987.808	803.425	815.799
FBgn0028697	979.363	991.524	933.395	659.8	854.992	1994.608	806.174	818.59
FBgn0028697	871.895	879.544	826.308	585.583	760.769	1734.349	716.919	727.516
FBgn0028697	1197.219	1213.896	1148.507	818.714	1045.339	2516.033	992.002	1006.386
FBgn0028697	911.072	923.137	868.401	613.349	796.039	1852.594	750.394	761.739
FBgn0028700	3.603	5.306	4.215	5.753	3.997	5.354	5.632	3.772
FBgn0028703	41.974	47.277	21.806	46.425	42.414	15.816	53.663	51.05
FBgn0028703	43.09	48.074	20.704	47.178	42.227	28.984	54.45	52.273
FBgn0028703	45.675	50.421	22.703	50.286	44.665	30.467	57.867	55.205
FBgn0028703	49.453	54.571	24.082	55.734	48.306	30.171	62.455	60.154
FBgn0028703	45.612	50.403	22.646	50.266	44.597	30.632	57.775	55.12
FBgn0028704	17.518	22.535	0.812	19.898	20.814	12.286	24.019	19.733
FBgn0028704	6.86	11.602	0.607	12.596	11.125	2.32	19.929	13.654
FBgn0028704	6.853	11.642	0.604	12.643	11.155	2.311	19.849	13.587
FBgn0028704	6.898	11.666	0.61	12.665	11.187	2.333	20.039	13.718
FBgn0028708	14.53	15.484	10.209	16.911	12.996	18.028	12.135	12.05
FBgn0028708	13.693	14.819	9.934	15.375	12.444	17.982	11.264	11.129
FBgn0028717	45.615	43.713	25.234	37.963	36.791	15.213	36.24	37.319
FBgn0028717	41.177	39.64	22.597	34.087	33.343	13.482	32.732	33.798
FBgn0028734	13.947	16.944	21.026	15.952	17.103	6.243	19.254	17.002
FBgn0028734	14.687	16.571	22.915	17.653	17.348	2.115	21.482	18.848
FBgn0028734	13.551	15.693	20.012	15.281	16.133	5.832	18.844	16.523
FBgn0028734	16.506	19.14	26.91	19.047	20.283	1.936	24.034	20.756
FBgn0028737	702.513	576.324	836.693	697.122	616.19	1219.394	634.12	618.892
FBgn0028740	1.543	1.639	1.462	1.555	1.298	0.255	2.479	1.126
FBgn0028741	12.79	13.169	16.952	13.471	12.728	2.993	15.357	13.95
FBgn0028741	14.623	15.102	18.8	15.263	14.756	2.936	17.774	16.125
FBgn0028743	10.301	11.355	5.784	16.327	10.272	3.175	13.304	12.129
FBgn0028746	23.877	28.961	39.46	32.542	28.925	61.657	30.037	28.25
FBgn0028837	25.965	26.517	36.856	27.104	32.844	40.14	28.27	26.632
FBgn0028838	0.079	0	16.068	0	0	0	0	0
FBgn0028844	0.162	0	20.498	0	0	0	0	0
FBgn0028847	0	0	63.19	0	0	0	0.125	0.041
FBgn0028848	0.045	0	65.505	0.212	0.064	0	0.11	0.073
FBgn0028850	0	0	44.055	0	0	0	0	0
FBgn0028853	0.113	0	59.72	0	0.08	0	0	0
FBgn0028855	17.996	8.575	1.784	53.381	62.293	84.09	4.96	3.156
FBgn0028855	24.479	11.923	2.481	72.947	86.424	113.156	6.674	4.096
FBgn0028856	0	0.127	10.34	0	0	0	0	0.087
FBgn0028856	0	0.127	10.373	0	0	0	0	0.087
FBgn0028856	0	0.126	10.316	0	0	0	0	0.087
FBgn0028862	11.709	13.109	1.268	16.675	10.469	1.124	16.028	13.864
FBgn0028863	5.968	8.662	0.446	7.352	7.398	1.835	11.01	8.568
FBgn0028863	3.22	5.526	0.357	5.185	5.053	0.159	9.366	6.25
FBgn0028864	0	0	0	0	0	0	0	0
FBgn0028866	0	0.06	0	0	0.164	0	0	0.062
FBgn0028870	0	0.047	233.556	0.42	0	0	0	0
FBgn0028871	0.158	0.082	0.131	0	0.225	0	0	0.17
FBgn0028872	0.113	0.529	11.617	0.53	0.04	0	0.092	0.908
FBgn0028875	1.274	2.309	0.096	2.506	2.547	1.82	4.736	2.566
FBgn0028878	0.097	0.076	0	0.229	0	0.225	0.04	0
FBgn0028879	10.695	12.549	0.551	12.581	11.54	4.802	15.379	12.666
FBgn0028879	11.003	12.723	0.558	13.005	11.715	4.996	15.725	12.959
FBgn0028880	0	0.153	13.314	0	0.105	0	0.06	0.039
FBgn0028884	0	0	9.666	0	0	0	0	0
FBgn0028886	7.276	6.143	9.354	7.501	9.515	5.668	7.121	7.518
FBgn0028886	7.698	6.596	9.49	8.523	10.053	5.709	7.644	7.992
FBgn0028887	0.036	0.019	2.062	0.085	0.026	0	0.044	0.019
FBgn0028888	5.509	5.75	0.177	5.117	4.647	1.648	7.685	6.855
FBgn0028892	0	0	26.436	0	0	0	0.045	0
FBgn0028893	0	0.032	16.791	0	0	0.283	0	0
FBgn0028894	14.348	10.303	14.26	11.013	10.027	9.408	10.904	9.741
FBgn0028896	0.311	0.325	29.051	0.733	0.445	0	0.892	0.502
FBgn0028897	2.587	4.6	11.518	3.606	2.668	6.2	4.623	3.555
FBgn0028901	0	0	3.766	0	0	0	0.014	0
FBgn0028902	0	0.027	37.791	0	0	0.236	0	0.027
FBgn0028903	0	0	34.503	0	0.052	0	0	0.039
FBgn0028913	0	0	14.814	0	0	0	0	0
FBgn0028926	15.541	15.551	18.679	17.442	14.864	42.181	17.377	15.335
FBgn0028931	3.412	3.636	1.926	4.014	3.215	1.753	3.877	3.288
FBgn0028931	3.376	3.548	1.879	3.917	3.137	1.71	3.821	3.233
FBgn0028932	18.383	17.58	14.513	18.623	17.774	34.559	17.626	14.852
FBgn0028936	28.587	23.426	18.218	14.821	17.881	28.394	23.64	24.394
FBgn0028938	0.312	0.303	0.037	1.049	0.414	0.619	0.401	0.288
FBgn0028939	7.649	5.106	1.733	3.139	7.272	2.056	3.71	3.444
FBgn0028941	0.08	0.125	20.739	0	0.171	0	0.065	0.043
FBgn0028941	0.098	0.051	15.304	0	0.14	0	0.08	0.053
FBgn0028943	0	0	38.948	0	0	0	0	0.114
FBgn0028945	0	0.067	6.174	0	0	0	0	0
FBgn0028947	0	0	0	0	0	0	0	0
FBgn0028948	0	0.071	0.225	0	0.097	0	0	0.146
FBgn0028950	0	0	68.103	0	0	0	0.068	0.045
FBgn0028952	0.094	0.222	1.919	0	0.135	0.218	0.116	0.178
FBgn0028952	0.095	0.224	1.934	0	0.136	0.22	0.078	0.154
FBgn0028953	29.355	31.537	17.208	29.038	27.122	9.467	27.496	25.758
FBgn0028953	29.243	31.642	17.203	29.485	27.088	9.786	27.383	25.76
FBgn0028956	1.289	0.869	4.941	1.516	1.533	1.241	1.493	2.165
FBgn0028962	9.121	8.618	11.066	10.24	9.644	6.065	8.717	9.122
FBgn0028965	24.162	19.961	36.111	25.303	20.66	21.357	20.073	19.592
FBgn0028968	29.545	29.865	37.855	35.828	39.63	30.036	33.163	28.373
FBgn0028969	56.12	59.893	64.798	66.182	68.636	39.011	57.019	51.949
FBgn0028970	45.519	48.375	33.436	48.537	47.852	48.685	45.316	45.273
FBgn0028974	1.912	2.569	3.255	4.498	2.629	0.94	3.511	2.964
FBgn0028979	1.374	1.264	5.995	1.871	1.523	0.334	1.567	1.409
FBgn0028980	8.486	8.369	21.886	7.634	7.976	10.384	8.013	7.215
FBgn0028980	9.069	8.924	24.224	8.469	8.601	9.601	8.664	7.893
FBgn0028982	21.899	22.034	19.466	28.267	24.036	9.774	24.789	24.736
FBgn0028983	18.687	16.965	53.461	22.163	21.999	23.915	12.253	14.7
FBgn0028984	91.161	92.766	69.091	67.001	72.293	74.642	90.282	94.458
FBgn0028987	0.171	0.045	107.994	0	0.061	0	0	0.092
FBgn0028990	85.271	62.267	55.258	40.207	60.758	59.564	65.976	77.538
FBgn0028992	15.043	19.247	23.236	15.808	17.229	31.767	18.675	16.672
FBgn0028993	12.675	14.382	0.964	10.396	12.039	12.363	15.504	15.477
FBgn0028993	12.465	14.063	1.013	10.35	11.955	12.146	15.694	15.28
FBgn0028996	12.58	17.977	0.647	20.882	15.746	5.942	23.32	18.394
FBgn0029002	12.84	13.827	24.443	11.913	12.913	12.54	12.796	13.519
FBgn0029002	10.99	11.555	20.022	9.436	10.654	11.125	10.761	11.389
FBgn0029003	7.353	8.996	3.501	13.09	11.777	6.43	9.509	8.629
FBgn0029079	8.839	7.927	9.187	8.787	11.557	19.567	8.86	8.168
FBgn0029082	1.905	2.525	0.381	3.503	2.533	0.101	3.439	2.956
FBgn0029082	1.913	2.537	0.383	3.518	2.544	0.102	3.436	2.969
FBgn0029092	146.383	143.401	80.895	86.498	109.416	78.642	143.675	138.559
FBgn0029092	136.745	134.316	77.206	81.961	102.839	81.104	138.18	131.939
FBgn0029094	12.216	12.249	12.064	11.625	12.594	11.104	12.968	12.697
FBgn0029094	16.296	16.292	16.017	15.077	16.604	14.388	17.223	16.838
FBgn0029095	43.242	37.237	41.378	30.857	30.511	20.052	28.581	27.975
FBgn0029105	25.367	25.705	2.024	28.141	25.182	8.58	24.011	25.158
FBgn0029114	0.629	0.918	0.533	0.807	0.878	0.595	1.789	1.099
FBgn0029118	14.662	14.494	30.473	14.587	17.664	21.198	20.182	18.131
FBgn0029123	18.409	19.613	1.184	21.114	18.297	5.539	20.48	19.43
FBgn0029133	56.358	56.074	62.328	57	60.013	70.955	49.607	50.419
FBgn0029133	57.799	57.256	63.55	57.826	61.161	70.581	50.567	51.231
FBgn0029134	99.955	95.765	293.852	103.521	111.053	200.336	104.332	111.434
FBgn0029134	99.176	95.543	288.608	100.514	109.371	192.033	102.982	110.335
FBgn0029147	40.184	33.374	24.611	23.406	42.467	66.43	35.355	41.169
FBgn0029147	39.97	33.171	24.521	23.673	42.232	67.187	35.575	41.006
FBgn0029152	14.041	16.412	17.166	13.314	14.987	9.272	15.997	14.196
FBgn0029152	16.822	18.98	21.398	15.741	17.676	4.639	19.155	16.757
FBgn0029152	16.74	18.9	21.263	15.491	17.681	4.501	19.041	16.708
FBgn0029153	0	0.178	38.365	0	0.035	0	0.04	0
FBgn0029153	0	0.178	38.235	0	0.035	0	0.04	0
FBgn0029154	0.025	0.116	24.771	0	0.018	0	0.081	0.013
FBgn0029155	57.63	52.435	151.781	58.152	47.851	2.116	62.415	60.237
FBgn0029155	53.45	51.174	135.452	49.043	46.428	23.374	55.138	56.154
FBgn0029157	20.01	19.25	41.781	24.794	20.461	5.051	19.228	18.871
FBgn0029157	19.424	18.616	39.503	23.484	19.686	5.094	18.592	18.545
FBgn0029158	27.318	26.308	62.01	24.5	27.266	38.372	25.987	27.028
FBgn0029161	62.706	55.135	111.867	60.57	59.603	47.884	55.609	66.984
FBgn0029161	100.076	87.829	184.815	92.843	93.003	77.305	87.938	108.684
FBgn0029170	6.692	7.757	2.774	7.872	10.476	4.164	2.895	3.945
FBgn0029174	57.03	60.575	69.232	53.602	61.802	84.128	56.023	64.365
FBgn0029175	13.711	16.195	4.809	16.445	14.096	10.297	15.739	14.747
FBgn0029176	742.487	717.015	883.701	660.405	685.244	487.088	641.651	678.353
FBgn0029176	751.386	726.173	894.462	665.518	694.477	494.044	649.581	687.084
FBgn0029176	749.607	724.453	892.344	663.941	692.832	492.874	648.043	685.457
FBgn0029504	11.312	12.074	9.18	10.464	8.283	3.328	13.205	12.209
FBgn0029506	171.208	189.776	209.331	136.967	173.034	159.877	185.084	173.814
FBgn0029508	41.834	39.846	18.588	22.067	42.597	9.105	30.152	31.224
FBgn0029514	8.628	8.605	6.783	8.42	7.393	15.953	9.305	8.558
FBgn0029514	14.964	14.503	12.408	14.529	12.55	25.802	16.514	15.073
FBgn0029521	0.79	0.549	0.073	0.413	0.689	0	0.502	0.519
FBgn0029522	2.929	4.805	3.817	8.532	3.685	9.672	5.02	3.976
FBgn0029522	5.237	6.133	5.825	10.218	5.108	11.809	7	5.221
FBgn0029525	3.566	3.847	4.366	3.942	5.093	2.102	4.013	3.771
FBgn0029529	32.837	25.814	39.118	31.292	30.867	114.324	32.13	33.195
FBgn0029531	0.615	0.61	0.561	0.289	1.229	1.705	0.603	0.562
FBgn0029539	0	0.085	53.455	0	0	0	0	0
FBgn0029539	0	0.084	51.738	0	0	0	0	0
FBgn0029568	0	0.067	0.107	0	0.046	0	0	0.035
FBgn0029573	2.354	2.456	0.52	2.215	1.568	1.451	1.797	2.025
FBgn0029590	0.122	0.382	1.618	0	0.784	0.564	0.2	0.066
FBgn0029603	0.093	0.146	9.969	0	0.067	0	0.305	0.301
FBgn0029606	0.464	0.363	0.578	1.092	0.332	0	0.57	0.375
FBgn0029642	0.123	0.193	1.021	0	0.176	0	0.101	0.066
FBgn0029643	0.395	0.309	0.109	0	0.423	0	0.215	0.106
FBgn0029646	0.261	0.454	0.433	0	0.435	0	0.427	0.328
FBgn0029647	0	0.222	0	0	0.152	0	0	0
FBgn0029648	34.362	37.562	36.921	32.049	67.291	79.888	48.313	51.5
FBgn0029657	0	0.059	4.804	0	0	0	0	0
FBgn0029657	0	0.078	6.167	0	0	0	0	0
FBgn0029657	0	0.067	5.463	0	0	0	0	0
FBgn0029658	0	0	21.471	0	0	0	0	0.067
FBgn0029658	0	0	20.868	0	0	0	0	0.068
FBgn0029660	0.176	0.092	4.388	0.277	0.168	0	0	0
FBgn0029661	0	0	14.396	0	0	0	0	0
FBgn0029661	0	0	14.426	0	0	0	0	0
FBgn0029662	0	0.122	5.33	0	0.083	0	0.032	0.147
FBgn0029663	7.697	8.936	0.378	9.964	8.78	3.158	9.853	8.756
FBgn0029663	7.795	9.14	0.409	10.446	8.895	3.307	9.947	8.835
FBgn0029664	23.54	25.56	15.265	24.797	28.098	24.686	21.554	25.281
FBgn0029664	24.181	26.049	15.758	24.008	28.355	25.979	21.836	25.929
FBgn0029666	3.789	5.988	3.586	5.718	5.028	0.496	7.192	6.132
FBgn0029666	4.223	5.759	2.942	5.326	4.709	3.823	5.857	5.338
FBgn0029666	3.781	5.975	3.579	5.706	5.017	0.495	7.177	6.119
FBgn0029669	0	0	7.797	0	0	0	0	0
FBgn0029672	4.712	4.617	4.862	5.173	4.71	5.566	4.368	3.885
FBgn0029676	4.663	4.09	4.854	2.801	4.994	4.357	4.707	5.069
FBgn0029676	0.352	0.184	0.625	0.473	0.359	0.232	0.37	0.189
FBgn0029676	4.906	4.207	5.148	2.827	5.184	4.397	4.914	5.304
FBgn0029686	0.734	0.91	0.609	0.288	0.961	0.424	1.101	0.888
FBgn0029687	50.652	55.097	33.511	52.147	48.499	19.546	62.22	53.881
FBgn0029687	54.132	57.871	36.766	57.298	50.843	18.14	66.151	57.525
FBgn0029688	0	0	0	0	0	0	0	0
FBgn0029690	0.111	0.173	0.367	0.26	0.079	0	0.181	0.149
FBgn0029694	0.383	0.266	1.375	0	0.729	0.59	0.417	0.549
FBgn0029700	0	0	31.471	0	0	0	0	0
FBgn0029702	0	0	20.543	0	0	0	0	0.07
FBgn0029705	0	0	19.986	0	0.099	0	0	0.037
FBgn0029708	23.917	28.144	2.58	31.292	23.774	5.912	33.267	28.704
FBgn0029710	4.644	5.421	7.245	5.463	4.887	5.932	5.948	4.601
FBgn0029711	10.423	11.269	7.357	14.592	12.445	11.282	14.233	11.242
FBgn0029714	14.848	12.951	9.849	11.477	14.388	22.551	12.839	10.665
FBgn0029715	48.759	51.542	66.454	56.452	62.915	82.081	50.246	49.088
FBgn0029716	0.053	0.028	0	0	0	0	0	0.029
FBgn0029720	36.439	36.983	1.875	47.297	33.448	16.263	39.22	37.543
FBgn0029720	68.209	68.018	3.631	88.916	66.889	65.984	74.899	67.387
FBgn0029722	1.375	1.148	33.752	1.294	1.885	0.763	2.745	2.307
FBgn0029723	7.415	9.456	3.375	9.444	10.191	4.768	11.56	8.305
FBgn0029724	0	0	9.371	0	0	0	0	0.057
FBgn0029726	0	0.102	9.245	0	0.14	0	0	0.21
FBgn0029727	0.143	0.112	1.01	0.675	0.102	0	0.059	0.154
FBgn0029728	0	0.036	2.31	0.082	0.087	0.08	0.085	0.019
FBgn0029729	0.241	0.126	6.184	0	0	0	0	0.065
FBgn0029736	18.58	19.016	14.713	18.057	17.608	10.187	18.772	18.125
FBgn0029737	36.896	39.28	41.495	33.247	31.422	26.668	26.009	28.62
FBgn0029746	3.481	2.876	0.096	4.094	1.74	3.754	3.843	3.088
FBgn0029747	0	0.051	15.354	0	0.035	0	0.08	0.026
FBgn0029753	0	0	48.001	0	0	0	0	0.029
FBgn0029756	6.825	7.062	4.645	6.868	7.014	2.918	6.809	6.046
FBgn0029761	3.516	5.171	0.42	8.899	5.706	0.985	10.502	7.263
FBgn0029761	3.614	5.266	0.438	9.026	5.757	1.028	10.642	7.386
FBgn0029761	6.726	8.504	0.558	7.146	8.072	8.325	12.175	9.195
FBgn0029761	6.313	8.953	0.628	8.392	8.099	2.906	12.007	9.681
FBgn0029763	12.024	9.857	19.214	15.559	11.931	2.548	12.171	10.912
FBgn0029763	12.134	9.973	19.388	15.7	12.039	2.571	12.323	11.011
FBgn0029763	11.909	9.726	18.976	15.367	11.783	2.497	12.031	10.776
FBgn0029763	12.248	10.04	19.57	15.848	12.152	2.595	12.439	11.115
FBgn0029765	48.133	58.192	65.852	113.237	105.397	697.152	118.932	112.275
FBgn0029769	13.446	16.457	19.746	32.522	38.673	34.197	23.851	25.497
FBgn0029770	0.417	0.145	0	0	0	0	0.114	0.374
FBgn0029778	11.806	12.938	10.768	10.605	13.679	6.945	14.353	12.669
FBgn0029783	18.812	20.207	29.168	19.449	18.07	36.655	20.7	19.235
FBgn0029783	20.218	21.623	31.273	20.903	19.421	39.395	22.174	20.673
FBgn0029785	1645.053	1588.659	1519.988	1380.604	1567.975	4551.116	1466.08	1455.602
FBgn0029789	8.571	9.379	6.393	9.07	7.835	4.25	8.708	9.553
FBgn0029795	0.289	0.402	2.075	0	0.137	0	0.394	0.414
FBgn0029795	0.431	0.3	2.027	0	0.205	0	0.47	0.387
FBgn0029798	4.625	3.963	2.902	3.088	4.775	0.867	4.345	4.134
FBgn0029801	71.623	61.418	33.487	57.474	73.703	43.755	54.16	73.883
FBgn0029807	0.058	0.075	0	0	0.041	0	0	0.078
FBgn0029809	0.072	0.188	6.934	0.339	0.154	0	0.059	0.039
FBgn0029810	313.011	346.771	28.846	342.144	348.904	190.237	326.537	313.34
FBgn0029818	19.28	20.168	22.924	20.7	20.018	19.938	22.12	21.502
FBgn0029819	19.37	21.497	35.844	25.425	20.331	10.183	21.216	21.012
FBgn0029822	11.458	11.481	4.047	11.643	11.086	0.783	11.645	10.427
FBgn0029822	12.919	13.092	5.557	12.032	12.215	4.484	12.659	10.575
FBgn0029823	542.964	572.185	274.289	188.421	275.351	257.483	263.988	247.894
FBgn0029824	34.385	27.486	15.279	17.677	16.913	5.127	21.219	19.069
FBgn0029826	7.109	10.278	23.022	13.109	10.153	7.55	7.465	7.181
FBgn0029828	76.046	79.027	68.172	86.082	111.957	153.856	73.441	78.314
FBgn0029834	7.053	6.979	0.578	9.131	8.021	2.358	10.063	8.931
FBgn0029834	7.056	6.981	0.579	9.15	8.038	2.305	10.003	8.903
FBgn0029835	6.376	7.422	8.54	7.5	7.267	3.684	5.065	5.39
FBgn0029835	5.194	6.758	4.428	6.541	6.295	1.015	4.758	4.957
FBgn0029836	0.775	1.079	0.428	1.216	0.738	6.568	1.057	0.486
FBgn0029836	0.704	0.781	0.292	0.828	0.566	4.476	0.72	0.426
FBgn0029837	22.272	29.427	4.464	33.598	29.054	33.531	32.355	27.642
FBgn0029837	22.727	29.829	4.396	32.599	28.633	31.056	33.23	28.001
FBgn0029839	55.645	62.529	7.679	42.426	53.305	58.954	43.987	54.869
FBgn0029848	0.122	0.159	0.152	0.287	0.044	0	0.199	0.098
FBgn0029849	26.307	28.576	29.498	28.487	27.086	48.295	33.219	33.625
FBgn0029849	27.658	30.044	31.014	29.95	28.437	50.776	34.879	35.322
FBgn0029851	3.483	6.886	3.332	8.509	1.913	2.477	3.726	2.341
FBgn0029853	16.202	15.152	21.639	9.209	13.199	17.09	13.164	11.929
FBgn0029856	1.215	1.426	3.525	3.572	0.976	2.105	1.801	0.898
FBgn0029858	4.796	4.913	6.431	5.85	4.947	4.379	4.698	4.744
FBgn0029861	8.628	7.871	6.995	9.472	8.305	1.92	8.207	7.681
FBgn0029864	5.898	6.437	0.303	10.432	7.316	0.299	10.124	9.4
FBgn0029864	6.107	6.642	0.314	10.697	7.56	0.309	10.483	9.721
